#{"t_start": 1634650552.1599722, "env_id": "dmc_walker_walk_78917-v1"}
r,l,t
62.60289,1000,41.503139
168.767181,1000,100.677507
129.540377,1000,159.872312
114.742134,1000,218.873279
147.222929,1000,277.824687
136.562387,1000,336.606817
272.629446,1000,396.012391
255.584262,1000,455.208418
327.988718,1000,514.30688
375.702861,1000,573.513721
413.721622,1000,632.861667
466.696955,1000,691.987103
405.458781,1000,751.081658
482.711101,1000,810.24123
571.899625,1000,869.527351
508.755514,1000,928.803865
597.746745,1000,987.926095
558.068541,1000,1046.666014
619.899664,1000,1105.762387
691.725621,1000,1165.031823
642.844783,1000,1224.313695
711.254225,1000,1287.831109
690.900084,1000,1351.410475
752.444976,1000,1410.546433
811.372719,1000,1470.173303
718.690737,1000,1529.274686
777.468472,1000,1588.402291
747.023152,1000,1647.382319
758.554837,1000,1706.622919
786.377383,1000,1765.915581
838.59329,1000,1825.136888
854.372996,1000,1884.285145
869.547618,1000,1943.705696
903.324062,1000,2003.030513
924.543401,1000,2062.041988
826.902093,1000,2121.14333
905.247207,1000,2180.495899
756.503826,1000,2239.956057
914.758669,1000,2299.595876
893.879081,1000,2358.9387
854.561467,1000,2418.340231
862.262597,1000,2477.610953
921.376462,1000,2536.58181
914.86615,1000,2596.050683
924.057392,1000,2655.190556
915.171348,1000,2714.507485
898.097145,1000,2773.858786
940.08048,1000,2832.560006
907.040188,1000,2891.98588
886.035023,1000,2951.204669
791.49365,1000,3010.285619
930.142097,1000,3069.908326
831.100673,1000,3129.283906
828.066812,1000,3188.912478
921.674089,1000,3248.450899
927.789198,1000,3307.867694
872.571761,1000,3367.099521
893.945721,1000,3426.267596
954.11157,1000,3485.751906
922.061774,1000,3544.994974
873.78142,1000,3604.230203
936.012795,1000,3663.696863
865.974613,1000,3723.025318
858.158257,1000,3782.551331
966.493191,1000,3842.154767
908.251902,1000,3901.708573
830.016305,1000,3961.104519
871.462608,1000,4020.586286
885.003436,1000,4079.75345
805.584849,1000,4138.701216
812.589124,1000,4198.092712
923.976195,1000,4257.392756
911.593237,1000,4316.909126
857.284051,1000,4376.488307
960.251313,1000,4436.172621
932.149371,1000,4495.709178
931.370926,1000,4555.318449
741.140158,1000,4614.826052
816.462872,1000,4674.12469
917.541673,1000,4733.533714
811.9868,1000,4792.832464
888.685566,1000,4852.393499
883.986405,1000,4911.462279
815.731574,1000,4970.954159
829.775247,1000,5030.255201
909.401035,1000,5089.458142
884.99975,1000,5148.902307
904.374869,1000,5208.44561
932.663269,1000,5267.614917
929.114608,1000,5326.814894
880.009661,1000,5386.182798
933.415475,1000,5445.173172
935.71509,1000,5504.468649
955.922992,1000,5563.48904
915.11663,1000,5622.922889
854.961226,1000,5682.383572
954.845118,1000,5741.534093
933.181975,1000,5800.847502
872.032976,1000,5860.323486
821.085289,1000,5919.617654
711.161741,1000,5978.718199
941.379664,1000,6038.105915
888.492109,1000,6097.712963
951.197417,1000,6156.997695
962.085716,1000,6216.151227
914.467503,1000,6275.413742
896.7399,1000,6334.499176
932.189059,1000,6393.937474
948.005653,1000,6453.238365
885.687001,1000,6512.638117
862.91482,1000,6571.569924
928.835708,1000,6630.753257
933.170788,1000,6690.05265
891.80739,1000,6749.084548
895.404243,1000,6808.770427
964.324773,1000,6867.928926
925.805395,1000,6926.912443
872.994559,1000,6986.154813
913.554427,1000,7045.581034
847.515827,1000,7104.797306
886.895689,1000,7164.436267
948.28488,1000,7223.891187
908.639103,1000,7283.281741
913.671147,1000,7342.644264
818.988481,1000,7401.696535
