#{"t_start": 1634650552.0432463, "env_id": "dmc_walker_walk_78916-v1"}
r,l,t
59.162423,1000,41.618726
106.245044,1000,100.793105
166.765223,1000,159.9878
128.247498,1000,218.988858
221.018958,1000,277.940258
236.078907,1000,336.722398
226.064624,1000,396.127946
269.815058,1000,455.323916
273.533908,1000,514.422404
437.688014,1000,573.629339
456.890741,1000,632.977222
509.956649,1000,692.102674
533.941535,1000,751.197243
522.119129,1000,810.356781
467.924721,1000,869.642956
586.326581,1000,928.919338
629.479087,1000,988.0417
627.310218,1000,1046.781522
691.561576,1000,1105.877955
708.837907,1000,1165.147235
710.237799,1000,1224.429275
739.556524,1000,1287.945397
725.398604,1000,1351.526032
755.771917,1000,1410.662001
807.928481,1000,1470.288849
722.132551,1000,1529.390149
841.58484,1000,1588.517872
864.737312,1000,1647.497812
812.561075,1000,1706.738493
763.039477,1000,1766.031107
849.263671,1000,1825.252354
693.53729,1000,1884.400692
863.499855,1000,1943.821268
864.617284,1000,2003.14603
845.328544,1000,2062.157569
820.312861,1000,2121.258912
872.362311,1000,2180.6114
860.152778,1000,2240.0716
922.90594,1000,2299.711398
854.943646,1000,2359.054274
948.402356,1000,2418.455695
924.599018,1000,2477.726513
847.536522,1000,2536.697366
936.317333,1000,2596.166204
936.372463,1000,2655.306151
919.510241,1000,2714.622987
851.41384,1000,2773.974327
766.241169,1000,2832.675468
900.884229,1000,2892.101411
931.293453,1000,2951.320176
854.657208,1000,3010.401188
927.513869,1000,3070.023835
918.901936,1000,3129.399402
888.826633,1000,3189.027986
891.122896,1000,3248.566449
871.484006,1000,3307.983239
924.920394,1000,3367.215051
877.355689,1000,3426.383087
911.419284,1000,3485.867397
935.204551,1000,3545.110508
938.630752,1000,3604.345737
896.556566,1000,3663.812341
901.617788,1000,3723.140876
915.172064,1000,3782.666821
886.420976,1000,3842.270316
917.435603,1000,3901.824069
959.878139,1000,3961.21998
892.549281,1000,4020.701819
919.684777,1000,4079.869023
867.48147,1000,4138.816758
942.426703,1000,4198.208183
921.770571,1000,4257.508251
809.306142,1000,4317.02469
946.562094,1000,4376.603693
914.638996,1000,4436.288101
842.474838,1000,4495.824729
968.993472,1000,4555.434016
792.127166,1000,4614.941568
955.207426,1000,4674.240163
825.725368,1000,4733.649248
882.351357,1000,4792.947891
908.021912,1000,4852.509039
778.132678,1000,4911.577792
839.153952,1000,4971.069722
909.539328,1000,5030.370694
957.408515,1000,5089.573686
940.706634,1000,5149.017856
861.872265,1000,5208.561162
785.218654,1000,5267.730465
925.450791,1000,5326.930394
915.646614,1000,5386.298236
926.5485,1000,5445.288685
934.387048,1000,5504.584127
861.64679,1000,5563.60456
918.633881,1000,5623.038439
903.185049,1000,5682.499098
846.243938,1000,5741.649654
953.710542,1000,5800.96304
925.523952,1000,5860.43901
931.844996,1000,5919.73321
875.729145,1000,5978.833761
906.911588,1000,6038.221436
925.654495,1000,6097.82846
926.015856,1000,6157.113171
920.593675,1000,6216.266789
916.142669,1000,6275.529295
934.67377,1000,6334.61471
823.403953,1000,6394.052964
918.800612,1000,6453.353891
904.887899,1000,6512.753671
833.680143,1000,6571.685451
829.857328,1000,6630.868805
964.096691,1000,6690.168103
887.244181,1000,6749.200047
797.33395,1000,6808.885901
951.211945,1000,6868.044428
935.422288,1000,6927.027925
919.614178,1000,6986.270345
917.320489,1000,7045.696599
934.912844,1000,7104.912827
938.594818,1000,7164.551743
957.376321,1000,7224.006765
798.4588,1000,7283.397255
943.762234,1000,7342.759753
910.734451,1000,7401.812044
