#{"t_start": 1634650551.808139, "env_id": "dmc_walker_walk_78914-v1"}
r,l,t
48.968795,1000,41.851461
60.714113,1000,101.025923
75.692438,1000,160.220618
128.794944,1000,219.221678
124.34925,1000,278.173064
234.958163,1000,336.955126
222.58092,1000,396.36072
396.462904,1000,455.556654
262.35317,1000,514.65517
368.498314,1000,573.86217
376.116759,1000,633.209864
358.813529,1000,692.335395
540.303351,1000,751.429977
548.335453,1000,810.589574
512.340628,1000,869.875793
505.273644,1000,929.152074
551.396061,1000,988.27448
634.434233,1000,1047.014225
645.510801,1000,1106.110702
677.892842,1000,1165.380033
681.619804,1000,1224.662007
690.24683,1000,1288.175747
743.658843,1000,1351.758684
785.407884,1000,1410.894744
783.867697,1000,1470.521595
674.506435,1000,1529.622834
751.368671,1000,1588.750646
773.531153,1000,1647.730505
814.072531,1000,1706.971234
844.636189,1000,1766.263893
846.717306,1000,1825.485109
867.161289,1000,1884.633444
813.026347,1000,1944.053993
815.226396,1000,2003.378649
891.117446,1000,2062.390334
904.337262,1000,2121.491508
892.644617,1000,2180.84415
815.565636,1000,2240.30441
806.237919,1000,2299.944128
910.899698,1000,2359.286935
867.763053,1000,2418.688357
899.11727,1000,2477.959215
763.282104,1000,2536.930075
880.646641,1000,2596.398875
944.118099,1000,2655.538939
934.574274,1000,2714.855725
922.789277,1000,2774.207087
897.020761,1000,2832.908202
782.071113,1000,2892.334073
902.726961,1000,2951.552917
849.174401,1000,3010.633865
894.702632,1000,3070.256577
735.07628,1000,3129.632171
781.940988,1000,3189.260672
862.546891,1000,3248.799138
783.593233,1000,3308.215942
900.759024,1000,3367.447712
942.751854,1000,3426.615871
925.407968,1000,3486.100149
855.505622,1000,3545.343193
922.93519,1000,3604.578385
913.190466,1000,3664.045047
866.502294,1000,3723.373562
763.093367,1000,3782.89947
871.727746,1000,3842.503104
852.513869,1000,3902.056842
906.14664,1000,3961.4527
830.270898,1000,4020.934448
919.970987,1000,4080.101768
695.602558,1000,4139.049514
860.226807,1000,4198.440893
881.579766,1000,4257.741002
918.37917,1000,4317.25727
814.629442,1000,4376.836413
855.647581,1000,4436.520777
907.500536,1000,4496.05743
913.914271,1000,4555.666722
971.898091,1000,4615.174225
901.019579,1000,4674.472871
871.900892,1000,4733.881939
923.332175,1000,4793.180554
893.867395,1000,4852.741758
795.436179,1000,4911.810373
955.758142,1000,4971.302347
860.1538,1000,5030.603305
926.727253,1000,5089.806376
826.470444,1000,5149.250551
793.119923,1000,5208.793815
787.396291,1000,5267.963232
960.697583,1000,5327.1631
849.274615,1000,5386.530974
921.980589,1000,5445.521438
947.396066,1000,5504.8169
950.532971,1000,5563.837232
816.141684,1000,5623.271132
886.205983,1000,5682.731824
922.158266,1000,5741.88232
935.414373,1000,5801.195708
942.887952,1000,5860.671727
935.559781,1000,5919.965903
928.790292,1000,5979.066355
846.28605,1000,6038.454052
922.793194,1000,6098.061185
878.47806,1000,6157.345866
861.598264,1000,6216.499473
917.030041,1000,6275.762001
892.886996,1000,6334.847434
936.702037,1000,6394.285669
911.512058,1000,6453.586498
827.810911,1000,6512.986351
869.832151,1000,6571.91818
813.855688,1000,6631.101538
850.632794,1000,6690.400858
925.582182,1000,6749.432839
901.175045,1000,6809.118602
933.230115,1000,6868.277246
947.982244,1000,6927.260618
802.926757,1000,6986.503025
834.851773,1000,7045.929295
801.125422,1000,7105.145505
873.004187,1000,7164.784404
831.471861,1000,7224.23942
901.351376,1000,7283.629896
890.516167,1000,7342.992458
824.037753,1000,7402.044801
