#{"t_start": 1634650553.2182024, "env_id": "dmc_walker_walk_78926-v1"}
r,l,t
107.301759,1000,40.455372
75.617431,1000,99.629791
131.941105,1000,158.824673
91.650105,1000,217.825264
130.850107,1000,276.776775
233.115911,1000,335.559071
165.646823,1000,394.964673
313.339027,1000,454.160642
287.731027,1000,513.259185
310.575438,1000,572.465931
367.253129,1000,631.814076
409.586918,1000,690.939538
460.906299,1000,750.034014
380.624569,1000,809.193622
523.751743,1000,868.479641
576.535112,1000,927.756339
593.781733,1000,986.878381
609.696778,1000,1045.618538
650.707312,1000,1104.714669
642.862283,1000,1163.984315
692.201247,1000,1223.265945
696.790095,1000,1286.794038
667.045438,1000,1350.363016
666.341912,1000,1409.498945
660.365899,1000,1469.125746
817.230883,1000,1528.227282
821.541468,1000,1587.354624
878.045749,1000,1646.334892
763.319693,1000,1705.575601
789.955608,1000,1764.868064
805.966985,1000,1824.089369
812.244621,1000,1883.237535
868.154297,1000,1942.65822
923.364924,1000,2001.983128
863.00115,1000,2060.994375
763.229935,1000,2120.095994
908.046292,1000,2179.448401
878.551995,1000,2238.908623
914.498121,1000,2298.548453
823.340252,1000,2357.891255
919.839071,1000,2417.292901
850.590869,1000,2476.563607
917.245761,1000,2535.53436
858.62919,1000,2595.003465
944.075953,1000,2654.143065
814.16389,1000,2713.459907
915.257339,1000,2772.811475
851.770523,1000,2831.512553
924.968337,1000,2890.938674
871.163086,1000,2950.157166
918.362318,1000,3009.238241
880.707481,1000,3068.861023
902.593429,1000,3128.236851
883.739131,1000,3187.865103
883.760807,1000,3247.403439
856.122714,1000,3306.820491
905.430382,1000,3366.052206
957.418497,1000,3425.220089
904.598974,1000,3484.704503
782.511665,1000,3543.947708
893.624321,1000,3603.182836
913.802435,1000,3662.649503
906.734853,1000,3721.978004
893.958128,1000,3781.504189
891.151967,1000,3841.107115
965.953306,1000,3900.661268
932.584831,1000,3960.057072
722.907067,1000,4019.538984
838.507709,1000,4078.705938
899.674041,1000,4137.653798
891.235646,1000,4197.045359
940.020424,1000,4256.345477
891.548052,1000,4315.861782
791.820438,1000,4375.440908
913.724985,1000,4435.125257
844.271072,1000,4494.662054
926.284322,1000,4554.271226
933.020078,1000,4613.778692
843.216417,1000,4673.077176
940.656575,1000,4732.486495
966.059519,1000,4791.785187
900.414041,1000,4851.346418
800.071538,1000,4910.414795
864.368673,1000,4969.906789
835.477341,1000,5029.207938
952.418466,1000,5088.410721
845.171489,1000,5147.855087
884.827197,1000,5207.39831
842.291674,1000,5266.567592
807.137879,1000,5325.767362
872.032496,1000,5385.135557
943.312291,1000,5444.125668
888.062367,1000,5503.421338
892.958231,1000,5562.442247
927.711816,1000,5621.875534
909.90106,1000,5681.336491
931.78758,1000,5740.486976
905.334234,1000,5799.800294
908.921084,1000,5859.276154
894.756239,1000,5918.570008
882.857185,1000,5977.670936
924.351644,1000,6037.058498
888.576561,1000,6096.665813
941.923138,1000,6155.950476
940.980706,1000,6215.103595
871.958184,1000,6274.366061
938.387493,1000,6333.451883
927.444049,1000,6392.890184
862.324036,1000,6452.191076
845.599389,1000,6511.590524
937.15531,1000,6570.522451
849.998265,1000,6629.705996
852.578136,1000,6689.005273
945.324886,1000,6748.036968
918.973508,1000,6807.723172
876.57729,1000,6866.881445
904.144545,1000,6925.865111
863.49006,1000,6985.107687
900.730388,1000,7044.533835
863.614511,1000,7103.750035
954.003761,1000,7163.388852
887.331474,1000,7222.843709
886.110059,1000,7282.234584
916.771887,1000,7341.59692
927.52627,1000,7400.649163
