#{"t_start": 1634650551.5741236, "env_id": "dmc_walker_walk_78912-v1"}
r,l,t
86.342135,1000,42.083171
82.507185,1000,101.257633
99.730848,1000,160.452278
86.487318,1000,219.453362
176.893665,1000,278.404718
168.543478,1000,337.186791
250.014629,1000,396.592386
147.576108,1000,455.788266
373.087338,1000,514.886883
353.09663,1000,574.093941
388.059295,1000,633.441238
418.351536,1000,692.567122
449.312635,1000,751.661675
432.370028,1000,810.821206
518.900742,1000,870.107464
569.694008,1000,929.383742
572.535972,1000,988.506239
599.72178,1000,1047.245875
622.827427,1000,1106.342433
630.939412,1000,1165.611657
691.938645,1000,1224.893722
725.699472,1000,1288.405064
673.734407,1000,1351.990327
740.540807,1000,1411.126487
828.831512,1000,1470.753213
764.867639,1000,1529.854524
871.759698,1000,1588.982397
787.083165,1000,1647.962134
828.579447,1000,1707.202907
888.520271,1000,1766.495529
814.278311,1000,1825.716737
888.061387,1000,1884.865018
901.608438,1000,1944.285633
812.93446,1000,2003.610336
919.617509,1000,2062.622054
809.707321,1000,2121.723158
848.93365,1000,2181.075747
829.674281,1000,2240.536069
845.673328,1000,2300.175763
897.354239,1000,2359.518606
886.817233,1000,2418.91996
897.377107,1000,2478.190889
912.49685,1000,2537.161715
840.589235,1000,2596.630561
859.612531,1000,2655.770608
862.977541,1000,2715.087389
839.422244,1000,2774.438691
888.977509,1000,2833.139753
847.087996,1000,2892.565645
918.77991,1000,2951.784502
915.775835,1000,3010.865493
886.592987,1000,3070.488144
960.983569,1000,3129.863774
926.848684,1000,3189.492286
950.206499,1000,3249.030759
947.942797,1000,3308.447445
874.309103,1000,3367.679339
758.792717,1000,3426.847337
959.035498,1000,3486.331731
907.251363,1000,3545.574854
922.115072,1000,3604.810021
903.474788,1000,3664.276616
936.385543,1000,3723.605096
947.943897,1000,3783.130994
747.728127,1000,3842.734833
896.354674,1000,3902.288444
900.201858,1000,3961.684292
939.563523,1000,4021.166031
823.642443,1000,4080.333416
914.161944,1000,4139.281147
879.139351,1000,4198.672507
816.044462,1000,4257.972635
827.455035,1000,4317.488866
889.132021,1000,4377.067946
919.379863,1000,4436.752304
868.716519,1000,4496.288964
935.786815,1000,4555.898416
809.467628,1000,4615.405835
921.906181,1000,4674.704509
833.030091,1000,4734.11355
740.647609,1000,4793.412105
875.486985,1000,4852.973323
884.39028,1000,4912.042017
961.861317,1000,4971.533981
692.153554,1000,5030.834934
873.811155,1000,5090.037969
942.955198,1000,5149.482163
672.283796,1000,5209.025384
929.959685,1000,5268.194891
908.735809,1000,5327.39476
865.540629,1000,5386.762567
847.769692,1000,5445.753093
867.601003,1000,5505.048532
889.742359,1000,5564.068818
941.861423,1000,5623.502773
941.082123,1000,5682.963395
911.502479,1000,5742.113934
946.425689,1000,5801.427271
889.660576,1000,5860.903328
800.376863,1000,5920.197501
848.46458,1000,5979.297966
930.044361,1000,6038.685647
890.397294,1000,6098.292717
933.41838,1000,6157.577417
915.755721,1000,6216.731179
816.816011,1000,6275.993567
885.528707,1000,6335.079107
948.010532,1000,6394.517275
847.750938,1000,6453.818116
863.452424,1000,6513.218057
943.786661,1000,6572.149828
922.369266,1000,6631.333112
796.382001,1000,6690.632447
913.622472,1000,6749.6645
905.652984,1000,6809.350147
895.957285,1000,6868.508884
799.104319,1000,6927.492175
905.876903,1000,6986.734566
910.804418,1000,7046.160976
835.985131,1000,7105.377146
944.704407,1000,7165.015899
933.016,1000,7224.4711
938.866466,1000,7283.861458
843.015022,1000,7343.224061
885.711399,1000,7402.276392
