episode_reward,step,true_episode_reward
79.1106666875,32000,79.1106666875
79.1106666875,48000,79.1106666875
80.965655203125,64000,80.965655203125
80.965655203125,80000,80.965655203125
89.69740241666666,96000,89.69740241666666
89.69740241666666,112000,89.69740241666666
106.12250603000001,128000,106.12250603000001
106.12250603000001,144000,106.12250603000001
132.65380976999998,160000,132.65380976999998
132.65380976999998,176000,132.65380976999998
161.9855452,192000,161.9855452
161.9855452,208000,161.9855452
196.99367208000004,224000,196.99367208000004
196.99367208000004,240000,196.99367208000004
235.67746229999997,256000,235.67746229999997
235.67746229999997,272000,235.67746229999997
273.94907307,288000,273.94907307
273.94907307,304000,273.94907307
316.68096459000003,320000,316.68096459000003
316.68096459000003,336000,316.68096459000003
355.82785464,352000,355.82785464
355.82785464,368000,355.82785464
396.18495248,384000,396.18495248
396.18495248,400000,396.18495248
439.93093942,416000,439.93093942
439.93093942,432000,439.93093942
489.38494906,448000,489.38494906
489.38494906,464000,489.38494906
533.0807155699999,480000,533.0807155699999
533.0807155699999,496000,533.0807155699999
561.7147392500001,512000,561.7147392500001
561.7147392500001,528000,561.7147392500001
588.6221712,544000,588.6221712
588.6221712,560000,588.6221712
616.6937882100001,576000,616.6937882100001
616.6937882100001,592000,616.6937882100001
647.96404607,608000,647.96404607
647.96404607,624000,647.96404607
674.97748233,640000,674.97748233
674.97748233,656000,674.97748233
699.88775643,672000,699.88775643
699.88775643,688000,699.88775643
715.19552946,704000,715.19552946
715.19552946,720000,715.19552946
726.9253290100002,736000,726.9253290100002
726.9253290100002,752000,726.9253290100002
734.2773537899999,768000,734.2773537899999
734.2773537899999,784000,734.2773537899999
746.2392061299998,800000,746.2392061299998
746.2392061299998,816000,746.2392061299998
747.0153155799998,832000,747.0153155799998
747.0153155799998,848000,747.0153155799998
763.48500749,864000,763.48500749
763.48500749,880000,763.48500749
775.03415941,896000,775.03415941
775.03415941,912000,775.03415941
793.3855697,928000,793.3855697
793.3855697,944000,793.3855697
801.42256219,960000,801.42256219
801.42256219,976000,801.42256219
808.87988798,992000,808.87988798
808.87988798,1008000,808.87988798
821.4692997700002,1024000,821.4692997700002
821.4692997700002,1040000,821.4692997700002
827.9263700099999,1056000,827.9263700099999
827.9263700099999,1072000,827.9263700099999
836.4948070199998,1088000,836.4948070199998
836.4948070199998,1104000,836.4948070199998
835.96837467,1120000,835.96837467
835.96837467,1136000,835.96837467
841.1588707300001,1152000,841.1588707300001
841.1588707300001,1168000,841.1588707300001
854.63651722,1184000,854.63651722
854.63651722,1200000,854.63651722
863.6999601,1216000,863.6999601
863.6999601,1232000,863.6999601
872.08552284,1248000,872.08552284
872.08552284,1264000,872.08552284
875.5651599500001,1280000,875.5651599500001
875.5651599500001,1296000,875.5651599500001
875.1318258800001,1312000,875.1318258800001
875.1318258800001,1328000,875.1318258800001
877.28127079,1344000,877.28127079
877.28127079,1360000,877.28127079
877.55721219,1376000,877.55721219
877.55721219,1392000,877.55721219
886.9767526200001,1408000,886.9767526200001
886.9767526200001,1424000,886.9767526200001
886.1696060500002,1440000,886.1696060500002
886.1696060500002,1456000,886.1696060500002
890.6240646800001,1472000,890.6240646800001
890.6240646800001,1488000,890.6240646800001
886.5413969,1504000,886.5413969
886.5413969,1520000,886.5413969
880.0827296200001,1536000,880.0827296200001
880.0827296200001,1552000,880.0827296200001
880.6357627599999,1568000,880.6357627599999
880.6357627599999,1584000,880.6357627599999
879.2607314399997,1600000,879.2607314399997
879.2607314399997,1616000,879.2607314399997
885.7476386700001,1632000,885.7476386700001
885.7476386700001,1648000,885.7476386700001
882.42032857,1664000,882.42032857
882.42032857,1680000,882.42032857
884.8493126300001,1696000,884.8493126300001
884.8493126300001,1712000,884.8493126300001
890.9223817599999,1728000,890.9223817599999
890.9223817599999,1744000,890.9223817599999
891.9196769100001,1760000,891.9196769100001
891.9196769100001,1776000,891.9196769100001
888.85889517,1792000,888.85889517
888.85889517,1808000,888.85889517
888.0106853799999,1824000,888.0106853799999
888.0106853799999,1840000,888.0106853799999
892.4520707899999,1856000,892.4520707899999
892.4520707899999,1872000,892.4520707899999
899.5106925299999,1888000,899.5106925299999
899.5106925299999,1904000,899.5106925299999
904.3667626999999,1920000,904.3667626999999
904.3667626999999,1936000,904.3667626999999
907.4808012899999,1952000,907.4808012899999
907.4808012899999,1968000,907.4808012899999
908.1075679599999,1984000,908.1075679599999
908.1075679599999,2000000,908.1075679599999
905.9904258000001,2016000,905.9904258000001
905.9904258000001,2032000,905.9904258000001
901.5695825800001,2048000,901.5695825800001
901.5695825800001,2064000,901.5695825800001
896.90699838,2080000,896.90699838
896.90699838,2096000,896.90699838
898.5645171399999,2112000,898.5645171399999
898.5645171399999,2128000,898.5645171399999
894.7027307699998,2144000,894.7027307699998
894.7027307699998,2160000,894.7027307699998
894.39076212,2176000,894.39076212
894.39076212,2192000,894.39076212
892.2202960200001,2208000,892.2202960200001
892.2202960200001,2224000,892.2202960200001
892.7307005399999,2240000,892.7307005399999
892.7307005399999,2256000,892.7307005399999
893.07410209,2272000,893.07410209
893.07410209,2288000,893.07410209
889.7092402200001,2304000,889.7092402200001
889.7092402200001,2320000,889.7092402200001
890.7423851000001,2336000,890.7423851000001
890.7423851000001,2352000,890.7423851000001
889.7310887200001,2368000,889.7310887200001
889.7310887200001,2384000,889.7310887200001
891.37139858,2400000,891.37139858
891.37139858,2416000,891.37139858
885.35164092,2432000,885.35164092
885.35164092,2448000,885.35164092
891.27866443,2464000,891.27866443
891.27866443,2480000,891.27866443
882.70028183,2496000,882.70028183
882.70028183,2512000,882.70028183
878.6555161999999,2528000,878.6555161999999
878.6555161999999,2544000,878.6555161999999
881.37667954,2560000,881.37667954
881.37667954,2576000,881.37667954
891.58561337,2592000,891.58561337
891.58561337,2608000,891.58561337
895.75773791,2624000,895.75773791
895.75773791,2640000,895.75773791
896.2555175699999,2656000,896.2555175699999
896.2555175699999,2672000,896.2555175699999
892.00875755,2688000,892.00875755
892.00875755,2704000,892.00875755
886.3081457599999,2720000,886.3081457599999
886.3081457599999,2736000,886.3081457599999
893.7090355199999,2752000,893.7090355199999
893.7090355199999,2768000,893.7090355199999
889.62522674,2784000,889.62522674
889.62522674,2800000,889.62522674
895.52179044,2816000,895.52179044
895.52179044,2832000,895.52179044
890.03582553,2848000,890.03582553
890.03582553,2864000,890.03582553
895.1021286999999,2880000,895.1021286999999
895.1021286999999,2896000,895.1021286999999
895.7561939600001,2912000,895.7561939600001
895.7561939600001,2928000,895.7561939600001
893.0561494799999,2944000,893.0561494799999
893.0561494799999,2960000,893.0561494799999
892.6948165399999,2976000,892.6948165399999
892.6948165399999,2992000,892.6948165399999
886.2255493799998,3008000,886.2255493799998
886.2255493799998,3024000,886.2255493799998
885.00114865,3040000,885.00114865
885.00114865,3056000,885.00114865
887.37184742,3072000,887.37184742
887.37184742,3088000,887.37184742
889.3238204500001,3104000,889.3238204500001
889.3238204500001,3120000,889.3238204500001
886.4161527799998,3136000,886.4161527799998
886.4161527799998,3152000,886.4161527799998
864.7673900300001,3168000,864.7673900300001
864.7673900300001,3184000,864.7673900300001
870.2638313,3200000,870.2638313
870.2638313,3216000,870.2638313
866.77883879,3232000,866.77883879
866.77883879,3248000,866.77883879
884.1578585399999,3264000,884.1578585399999
884.1578585399999,3280000,884.1578585399999
884.68683872,3296000,884.68683872
884.68683872,3312000,884.68683872
885.0889766799999,3328000,885.0889766799999
885.0889766799999,3344000,885.0889766799999
887.5036186199999,3360000,887.5036186199999
887.5036186199999,3376000,887.5036186199999
892.59497734,3392000,892.59497734
892.59497734,3408000,892.59497734
894.72075771,3424000,894.72075771
894.72075771,3440000,894.72075771
895.8949244799998,3456000,895.8949244799998
895.8949244799998,3472000,895.8949244799998
890.7733486699998,3488000,890.7733486699998
890.7733486699998,3504000,890.7733486699998
891.1137261899999,3520000,891.1137261899999
891.1137261899999,3536000,891.1137261899999
893.8333890399999,3552000,893.8333890399999
893.8333890399999,3568000,893.8333890399999
