#{"t_start": 1634643107.8270602, "env_id": "dmc_walker_walk_67891-v1"}
r,l,t
104.119166,1000,42.531694
72.583395,1000,101.960281
86.685758,1000,161.025315
154.296011,1000,220.561392
145.058268,1000,280.00749
129.004104,1000,339.63568
315.383375,1000,399.115927
324.861597,1000,458.408744
332.585415,1000,517.904194
300.814435,1000,577.03112
424.406964,1000,636.658776
442.95764,1000,696.045659
543.481455,1000,755.636885
548.289221,1000,815.112367
658.947121,1000,874.586624
590.888754,1000,933.742846
634.584959,1000,992.947788
645.64593,1000,1052.578665
693.337737,1000,1112.272595
693.647234,1000,1171.974091
686.189541,1000,1231.282786
692.460845,1000,1290.619851
736.981554,1000,1349.953068
787.461688,1000,1409.395354
766.600308,1000,1468.915568
746.646675,1000,1528.312336
738.534939,1000,1587.920071
795.958691,1000,1647.340704
840.824195,1000,1706.675295
824.685678,1000,1766.278022
730.732935,1000,1825.860832
820.131925,1000,1885.08565
818.25006,1000,1944.355296
865.29028,1000,2003.944929
700.820144,1000,2063.70519
876.207256,1000,2123.333957
830.710816,1000,2182.950691
812.262695,1000,2242.420733
857.579481,1000,2302.281999
865.585148,1000,2361.66703
904.830137,1000,2421.110802
870.447781,1000,2480.616319
801.26074,1000,2540.267575
943.246216,1000,2599.675459
885.517864,1000,2659.137079
854.919063,1000,2718.370251
905.159989,1000,2777.64289
873.136081,1000,2836.989267
900.332105,1000,2896.715595
899.243506,1000,2956.436009
919.245619,1000,3015.841584
849.19219,1000,3075.653292
879.933217,1000,3135.257122
915.161878,1000,3194.788771
940.892937,1000,3254.353185
870.228994,1000,3314.07966
916.995165,1000,3373.339783
881.247932,1000,3433.201379
904.7202,1000,3492.60588
759.978979,1000,3551.972481
916.542323,1000,3611.69154
916.50431,1000,3671.185902
895.670118,1000,3730.603139
889.526016,1000,3790.140139
927.257864,1000,3849.805853
890.471642,1000,3909.48085
900.803436,1000,3968.990321
866.354727,1000,4028.425612
909.697961,1000,4087.897926
866.446878,1000,4147.393993
885.593866,1000,4206.633352
921.953756,1000,4265.92303
929.016133,1000,4325.23681
776.037607,1000,4384.79531
820.485553,1000,4444.682696
853.094986,1000,4504.232043
963.233629,1000,4563.942738
862.475313,1000,4623.20801
874.167849,1000,4682.56325
946.801099,1000,4742.305929
903.912305,1000,4801.888798
788.452081,1000,4861.571812
898.946515,1000,4921.099412
908.042187,1000,4980.257986
862.426101,1000,5040.116635
954.605109,1000,5099.506082
902.759741,1000,5159.292462
827.273136,1000,5219.065486
744.397524,1000,5278.383307
919.037219,1000,5337.94623
841.570126,1000,5397.297666
888.0582,1000,5456.627602
859.37255,1000,5515.987083
887.536924,1000,5575.592207
931.431856,1000,5634.903699
913.480869,1000,5694.564119
888.900993,1000,5753.989055
940.111603,1000,5813.452762
892.487631,1000,5873.071102
970.603843,1000,5932.804269
908.233481,1000,5992.064567
915.890398,1000,6051.210503
948.252158,1000,6110.466357
932.262305,1000,6169.991114
867.956116,1000,6229.551736
886.428878,1000,6288.94552
909.099597,1000,6348.620169
953.430616,1000,6408.301376
870.151827,1000,6467.419533
963.624487,1000,6526.613541
959.069895,1000,6586.148053
853.238719,1000,6645.522293
849.516985,1000,6705.345213
972.705616,1000,6764.883326
948.954216,1000,6824.338637
916.259042,1000,6883.761544
957.548457,1000,6943.227003
855.035713,1000,7002.889858
939.222261,1000,7062.604375
879.488098,1000,7122.631398
906.884387,1000,7182.188909
889.314242,1000,7241.736439
881.348461,1000,7301.476003
925.653639,1000,7360.745793
919.156884,1000,7420.273612
