#{"t_start": 1634643111.4752843, "env_id": "dmc_walker_walk_67921-v1"}
r,l,t
59.119268,1000,38.918534
81.826629,1000,98.346512
120.613636,1000,157.411536
93.848093,1000,216.947807
215.499864,1000,276.394341
121.447188,1000,336.022767
220.238926,1000,395.502918
275.782422,1000,454.796199
336.933601,1000,514.291642
393.491886,1000,573.417826
431.296674,1000,633.046403
401.285716,1000,692.432775
499.817416,1000,752.02376
489.659824,1000,811.499775
547.382082,1000,870.973773
684.876012,1000,930.12935
615.598779,1000,989.334445
635.013608,1000,1048.96632
712.023303,1000,1108.65994
619.085646,1000,1168.361331
731.971408,1000,1227.669552
752.037826,1000,1287.007154
747.836764,1000,1346.340204
748.921607,1000,1405.782831
716.365909,1000,1465.30322
800.21946,1000,1524.699593
755.465603,1000,1584.30746
787.829707,1000,1643.727729
776.609202,1000,1703.062339
725.538478,1000,1762.665508
862.178394,1000,1822.248369
820.253867,1000,1881.472989
871.0638,1000,1940.743804
865.212884,1000,2000.332259
823.450966,1000,2060.093248
809.710733,1000,2119.721729
777.183772,1000,2179.337954
856.380532,1000,2238.80845
858.823467,1000,2298.669824
911.126131,1000,2358.054662
823.150198,1000,2417.498169
843.063416,1000,2477.003856
936.603515,1000,2536.65511
862.524395,1000,2596.062829
850.325534,1000,2655.525478
920.012614,1000,2714.757824
872.027359,1000,2774.030592
873.67097,1000,2833.37705
864.274688,1000,2893.103613
866.709363,1000,2952.82395
867.73067,1000,3012.22937
921.41919,1000,3072.041756
842.310683,1000,3131.644895
881.518186,1000,3191.176764
822.660403,1000,3250.74053
809.728819,1000,3310.467926
893.446215,1000,3369.727549
882.300812,1000,3429.589547
932.101117,1000,3488.993874
906.812576,1000,3548.360304
935.748722,1000,3608.079189
901.18617,1000,3667.573498
973.932806,1000,3726.990923
882.792078,1000,3786.527965
943.467181,1000,3846.193995
912.32342,1000,3905.868943
877.749918,1000,3965.378571
891.37804,1000,4024.813936
899.082922,1000,4084.286166
847.928556,1000,4143.7815
936.240635,1000,4203.020953
943.545094,1000,4262.311433
871.198467,1000,4321.623968
866.824095,1000,4381.183873
910.057953,1000,4441.071061
886.846169,1000,4500.619571
913.428856,1000,4560.33084
922.630169,1000,4619.59548
937.320513,1000,4678.951459
956.658085,1000,4738.694243
907.348803,1000,4798.276766
843.132046,1000,4857.959813
864.014347,1000,4917.487482
865.502537,1000,4976.645853
930.459108,1000,5036.50478
867.012551,1000,5095.894354
737.469126,1000,5155.681007
864.013421,1000,5215.453549
852.694111,1000,5274.770801
796.051486,1000,5334.33428
892.18345,1000,5393.685691
962.33739,1000,5453.015841
954.523507,1000,5512.374743
908.676713,1000,5571.980395
936.29629,1000,5631.2917
911.297962,1000,5690.952299
973.194721,1000,5750.376789
880.050037,1000,5809.840049
713.567888,1000,5869.45958
898.914333,1000,5929.19214
905.268563,1000,5988.452143
910.596782,1000,6047.598816
858.688947,1000,6106.85391
928.034656,1000,6166.379348
865.508807,1000,6225.940618
772.081519,1000,6285.333025
902.112458,1000,6345.009014
821.898888,1000,6404.689156
874.299513,1000,6463.807613
955.132299,1000,6523.001906
903.035959,1000,6582.536561
946.702022,1000,6641.90983
890.412721,1000,6701.733264
977.371029,1000,6761.271737
924.002875,1000,6820.726623
830.837891,1000,6880.14944
872.189138,1000,6939.615553
959.520222,1000,6999.27822
778.725791,1000,7058.99254
771.976629,1000,7119.01896
866.455656,1000,7178.576525
851.958289,1000,7238.124712
857.908133,1000,7297.863948
930.340263,1000,7357.133229
876.485141,1000,7416.661749
