#{"t_start": 1634643107.7051275, "env_id": "dmc_walker_walk_67890-v1"}
r,l,t
83.049146,1000,42.652378
108.588147,1000,102.080976
100.074589,1000,161.146023
100.561951,1000,220.682073
162.174486,1000,280.128191
209.877725,1000,339.75637
253.673736,1000,399.236636
292.764073,1000,458.529416
318.492932,1000,518.024879
348.292424,1000,577.151447
420.803382,1000,636.779458
406.481757,1000,696.166308
448.714943,1000,755.757567
581.82388,1000,815.233071
520.323027,1000,874.707336
552.474604,1000,933.863582
545.297924,1000,993.068513
700.180521,1000,1052.699335
647.085663,1000,1112.393291
686.347242,1000,1172.094791
790.014093,1000,1231.403515
735.029049,1000,1290.740526
722.197881,1000,1350.073735
800.20435,1000,1409.516048
654.498382,1000,1469.03619
680.344031,1000,1528.432995
784.045093,1000,1588.04076
791.691875,1000,1647.461359
783.048569,1000,1706.795995
758.599877,1000,1766.398706
745.63694,1000,1825.98145
882.100355,1000,1885.206294
780.333563,1000,1944.475977
796.0367,1000,2004.065589
903.695079,1000,2063.8258
860.623381,1000,2123.454641
893.315399,1000,2183.07136
877.446859,1000,2242.541336
872.82534,1000,2302.402673
884.019806,1000,2361.787656
843.074627,1000,2421.231528
925.756676,1000,2480.736985
864.818904,1000,2540.388244
879.963299,1000,2599.796186
850.910058,1000,2659.257696
855.286642,1000,2718.490922
896.92753,1000,2777.763563
900.868798,1000,2837.109912
876.466562,1000,2896.836284
847.218803,1000,2956.556686
935.183661,1000,3015.962217
811.498998,1000,3075.773922
959.075006,1000,3135.37775
897.345226,1000,3194.909437
782.197759,1000,3254.473827
893.789376,1000,3314.200311
923.288993,1000,3373.460437
898.992903,1000,3433.32206
870.165067,1000,3492.726466
924.165717,1000,3552.093155
933.023249,1000,3611.812244
934.483488,1000,3671.306533
842.456715,1000,3730.723762
891.255905,1000,3790.260816
928.997729,1000,3849.926486
890.778299,1000,3909.601489
907.335668,1000,3969.110995
865.280723,1000,4028.546243
945.05855,1000,4088.01861
897.486735,1000,4147.514712
932.828029,1000,4206.753925
931.54102,1000,4266.043624
943.128684,1000,4325.357433
901.583288,1000,4384.915979
955.502213,1000,4444.803282
889.965987,1000,4504.352753
919.526389,1000,4564.063393
808.46292,1000,4623.328731
908.080844,1000,4682.683875
920.580733,1000,4742.426542
942.371547,1000,4802.009434
853.386978,1000,4861.692504
848.935991,1000,4921.220055
900.982247,1000,4980.378649
881.282885,1000,5040.237301
929.190125,1000,5099.626775
955.424185,1000,5159.413162
807.257316,1000,5219.186094
870.899609,1000,5278.504017
948.121121,1000,5338.066922
800.356262,1000,5397.418298
958.80985,1000,5456.748279
940.744194,1000,5516.107712
797.525587,1000,5575.712891
907.838513,1000,5635.024369
819.9895,1000,5694.684739
882.689783,1000,5754.109701
919.715776,1000,5813.57335
633.700199,1000,5873.191778
879.503697,1000,5932.924949
876.262657,1000,5992.185279
943.972088,1000,6051.331155
934.033612,1000,6110.587023
657.518283,1000,6170.111808
754.915016,1000,6229.672416
921.048511,1000,6289.066176
805.880825,1000,6348.740779
950.886121,1000,6408.42197
884.887857,1000,6467.54022
954.007999,1000,6526.734186
880.835197,1000,6586.26869
840.776747,1000,6645.642961
934.240937,1000,6705.465826
814.139204,1000,6765.003858
875.210352,1000,6824.459292
797.266775,1000,6883.88216
870.749491,1000,6943.347665
893.989058,1000,7003.010472
941.395954,1000,7062.725055
930.242527,1000,7122.752107
895.929008,1000,7182.309388
884.626446,1000,7241.857098
897.710743,1000,7301.59669
965.85182,1000,7360.866463
946.420685,1000,7420.394239
