#{"t_start": 1635795743.6715987, "env_id": "dmc_walker_walk_51256-v1"}
r,l,t
68.387561,1000,431.019108
104.019639,1000,1003.225806
90.913746,1000,1345.40693
103.342887,1000,1699.077687
116.608761,1000,2041.492224
157.31497,1000,2391.77982
135.773299,1000,2745.708378
299.538878,1000,3096.467034
239.296931,1000,3458.015946
325.384388,1000,3819.413041
348.375827,1000,4174.577924
437.057948,1000,4520.608129
406.366444,1000,4857.90243
424.417623,1000,5199.817548
464.141381,1000,5552.411866
461.566857,1000,5889.665704
451.984501,1000,6234.381028
422.651508,1000,6572.170194
446.569024,1000,6914.57719
484.597681,1000,7266.306324
553.330178,1000,7603.572104
514.68461,1000,7949.528094
467.911205,1000,8290.061581
436.233297,1000,8632.128383
430.450055,1000,8981.816054
