#{"t_start": 1635795744.5388067, "env_id": "dmc_walker_walk_51262-v1"}
r,l,t
61.81314,1000,430.160403
50.907633,1000,1002.366627
101.742551,1000,1344.547842
145.339675,1000,1698.218539
224.850365,1000,2040.63337
191.515414,1000,2390.921438
229.0131,1000,2744.849254
219.353474,1000,3095.607839
376.406,1000,3457.157338
284.476412,1000,3818.554396
297.197011,1000,4173.719275
407.713639,1000,4519.749055
426.58737,1000,4857.043776
400.920615,1000,5198.962074
459.050432,1000,5551.552567
391.886931,1000,5888.806729
408.898799,1000,6233.522107
446.804286,1000,6571.310989
432.093069,1000,6913.718471
463.652688,1000,7265.44748
485.30818,1000,7602.71281
411.268769,1000,7948.669091
458.72947,1000,8289.202846
451.980714,1000,8631.269348
494.195138,1000,8980.957179
