#{"t_start": 1635795742.5717788, "env_id": "dmc_walker_walk_51248-v1"}
r,l,t
73.17783,1000,432.107678
90.194949,1000,1004.314896
80.716923,1000,1346.495723
131.764587,1000,1700.166752
163.387856,1000,2042.581284
199.04409,1000,2392.8686
229.731253,1000,2746.797616
235.555851,1000,3097.556098
243.802296,1000,3459.104177
251.99687,1000,3820.501769
353.066426,1000,4175.666868
421.869742,1000,4521.697043
367.330473,1000,4858.991577
396.127627,1000,5200.902915
468.105488,1000,5553.501078
491.188038,1000,5890.754545
369.011304,1000,6235.469763
429.599136,1000,6573.2592
523.030105,1000,6915.666012
467.645724,1000,7267.394911
500.324809,1000,7604.661358
396.105856,1000,7950.617115
521.210052,1000,8291.150518
504.491345,1000,8633.217093
495.49405,1000,8982.904562
