#{"t_start": 1635795742.1624732, "env_id": "dmc_walker_walk_51245-v1"}
r,l,t
80.753842,1000,432.512811
51.714172,1000,1004.720112
90.143465,1000,1346.901017
175.191077,1000,1700.571927
107.852982,1000,2042.986619
236.028881,1000,2393.273663
196.538745,1000,2747.20294
265.738293,1000,3097.961287
310.268276,1000,3459.509248
309.031209,1000,3820.90666
333.587906,1000,4176.072004
420.788176,1000,4522.102322
339.273156,1000,4859.396869
430.821832,1000,5201.307668
481.34258,1000,5553.906284
424.37014,1000,5891.159762
497.092957,1000,6235.874726
436.390702,1000,6573.664407
446.907152,1000,6916.071148
402.354386,1000,7267.800023
