episode_reward,step,true_episode_reward
83.39418975000001,32000,83.39418975000001
83.39418975000001,48000,83.39418975000001
85.20119231250001,64000,85.20119231250001
85.20119231250001,80000,85.20119231250001
94.16275195833335,96000,94.16275195833335
94.16275195833335,112000,94.16275195833335
104.52079341999999,128000,104.52079341999999
104.52079341999999,144000,104.52079341999999
125.88117881,160000,125.88117881
125.88117881,176000,125.88117881
151.28287416,192000,151.28287416
151.28287416,208000,151.28287416
185.19913577000003,224000,185.19913577000003
185.19913577000003,240000,185.19913577000003
219.68126543000002,256000,219.68126543000002
219.68126543000002,272000,219.68126543000002
259.50516062,288000,259.50516062
259.50516062,304000,259.50516062
298.79363413,320000,298.79363413
298.79363413,336000,298.79363413
338.59499409999995,352000,338.59499409999995
338.59499409999995,368000,338.59499409999995
374.7902546699999,384000,374.7902546699999
374.7902546699999,400000,374.7902546699999
412.4503256699999,416000,412.4503256699999
412.4503256699999,432000,412.4503256699999
447.31834837,448000,447.31834837
447.31834837,464000,447.31834837
477.84602571999994,480000,477.84602571999994
477.84602571999994,496000,477.84602571999994
510.36015812,512000,510.36015812
510.36015812,528000,510.36015812
534.15005704,544000,534.15005704
534.15005704,560000,534.15005704
561.3833337100001,576000,561.3833337100001
561.3833337100001,592000,561.3833337100001
585.6753849,608000,585.6753849
585.6753849,624000,585.6753849
613.13967686,640000,613.13967686
613.13967686,656000,613.13967686
640.47112664,672000,640.47112664
640.47112664,688000,640.47112664
660.5864198099999,704000,660.5864198099999
660.5864198099999,720000,660.5864198099999
675.64231651,736000,675.64231651
675.64231651,752000,675.64231651
687.7918062399999,768000,687.7918062399999
687.7918062399999,784000,687.7918062399999
698.7942099900001,800000,698.7942099900001
698.7942099900001,816000,698.7942099900001
710.8782372500002,832000,710.8782372500002
710.8782372500002,848000,710.8782372500002
719.94369878,864000,719.94369878
719.94369878,880000,719.94369878
726.4940820999999,896000,726.4940820999999
726.4940820999999,912000,726.4940820999999
741.9062645999999,928000,741.9062645999999
741.9062645999999,944000,741.9062645999999
755.0945214999999,960000,755.0945214999999
755.0945214999999,976000,755.0945214999999
773.03227689,992000,773.03227689
773.03227689,1008000,773.03227689
786.3346568600001,1024000,786.3346568600001
786.3346568600001,1040000,786.3346568600001
796.7647581899998,1056000,796.7647581899998
796.7647581899998,1072000,796.7647581899998
802.50378724,1088000,802.50378724
802.50378724,1104000,802.50378724
815.45769394,1120000,815.45769394
815.45769394,1136000,815.45769394
814.5862054100002,1152000,814.5862054100002
814.5862054100002,1168000,814.5862054100002
824.5417957999999,1184000,824.5417957999999
824.5417957999999,1200000,824.5417957999999
