#{"t_start": 1634665385.0158105, "env_id": "dmc_walker_walk_90685-v1"}
r,l,t
124.681533,1000,41.574143
91.484673,1000,100.654649
170.647388,1000,159.85923
101.658117,1000,219.137151
152.708856,1000,277.857679
170.617593,1000,336.939054
226.025872,1000,395.8277
211.627904,1000,454.967032
249.117151,1000,513.947403
289.09298,1000,572.957701
364.389541,1000,632.131589
287.569273,1000,691.394767
486.38978,1000,750.480631
363.090229,1000,809.378116
549.912399,1000,868.065101
497.238491,1000,926.642819
614.457308,1000,985.434283
491.94771,1000,1044.305642
602.23715,1000,1103.385161
604.766717,1000,1162.009271
605.369217,1000,1221.098769
634.632956,1000,1280.490482
652.168083,1000,1339.754201
766.85425,1000,1399.059297
743.255261,1000,1458.455697
717.560287,1000,1517.574718
703.622617,1000,1576.675017
789.567765,1000,1635.854373
667.604485,1000,1695.183929
738.378942,1000,1754.495459
713.650391,1000,1813.448734
763.629237,1000,1872.608837
797.770692,1000,1931.791052
819.893752,1000,1990.724087
859.179349,1000,2049.71674
763.269703,1000,2108.852422
835.311098,1000,2167.868881
791.221559,1000,2227.386336
814.442566,1000,2286.520514
822.21032,1000,2345.761976
839.603952,1000,2404.81847
794.394168,1000,2463.746449
893.586822,1000,2523.184951
795.82904,1000,2582.591481
856.065587,1000,2641.9571
831.672537,1000,2701.321952
861.517889,1000,2760.437594
914.765105,1000,2819.728396
862.351881,1000,2879.12746
793.59343,1000,2938.515831
858.370763,1000,2997.858539
839.515089,1000,3056.878832
820.046708,1000,3116.196214
862.036543,1000,3175.438721
917.297907,1000,3234.403575
888.647837,1000,3293.417723
845.780871,1000,3352.745793
874.802029,1000,3412.243394
918.446279,1000,3471.663464
910.602618,1000,3531.245266
884.540658,1000,3590.611473
854.301171,1000,3649.688262
857.905858,1000,3709.368507
948.56806,1000,3768.940415
868.656333,1000,3828.080812
835.295488,1000,3887.359352
812.307905,1000,3946.735997
902.197065,1000,4005.769039
905.201019,1000,4064.975842
871.065064,1000,4124.375631
843.709928,1000,4183.569989
898.676897,1000,4243.070256
914.328087,1000,4302.517298
761.902526,1000,4361.780923
686.803905,1000,4421.211031
789.371564,1000,4480.29075
900.12464,1000,4539.326008
885.170608,1000,4598.868372
906.291349,1000,4658.381131
876.020838,1000,4717.506401
853.24553,1000,4776.845236
927.570386,1000,4836.320089
792.066784,1000,4895.889798
874.652132,1000,4955.194927
847.958229,1000,5014.414551
858.002872,1000,5073.411485
834.381432,1000,5132.692056
876.852777,1000,5191.786146
913.976509,1000,5251.025469
931.10679,1000,5309.944915
854.98187,1000,5369.045751
867.708587,1000,5428.382941
922.698136,1000,5487.826245
934.573011,1000,5547.139646
912.759481,1000,5606.630925
889.964308,1000,5665.587541
934.175793,1000,5724.830281
871.390728,1000,5784.288726
728.397584,1000,5843.351302
888.889462,1000,5902.488817
891.042189,1000,5961.543662
858.850451,1000,6021.12702
894.970649,1000,6080.164862
954.416647,1000,6139.467548
937.190446,1000,6198.551011
946.686785,1000,6257.710896
911.240175,1000,6317.195984
785.680681,1000,6376.278394
931.249554,1000,6435.581379
906.303091,1000,6495.067748
830.924061,1000,6554.277295
834.99867,1000,6613.830468
661.062633,1000,6673.313555
874.102075,1000,6732.22498
803.138027,1000,6791.162436
898.494212,1000,6850.460771
932.524641,1000,6909.710833
802.8133,1000,6969.192669
871.125304,1000,7028.326499
868.448875,1000,7087.396746
904.457565,1000,7146.827743
900.230876,1000,7206.441322
843.610354,1000,7265.746053
924.470323,1000,7324.758381
902.436397,1000,7384.265625
