#{"t_start": 1634665385.9659088, "env_id": "dmc_walker_walk_90693-v1"}
r,l,t
68.718453,1000,40.633318
46.65182,1000,99.713955
115.257322,1000,158.918503
105.801826,1000,218.196441
164.572222,1000,276.916844
195.493193,1000,335.998386
235.792568,1000,394.886921
238.666113,1000,454.026316
249.545188,1000,513.006585
264.197397,1000,572.016737
382.285121,1000,631.190862
436.343289,1000,690.454144
504.897072,1000,749.539858
540.179948,1000,808.437555
433.936575,1000,867.124255
560.398597,1000,925.702251
526.060938,1000,984.493523
508.259988,1000,1043.365327
574.508464,1000,1102.444363
660.895884,1000,1161.068495
604.01235,1000,1220.158211
719.371757,1000,1279.550184
672.179967,1000,1338.813473
830.581168,1000,1398.118838
771.808967,1000,1457.515105
746.758279,1000,1516.634158
667.13056,1000,1575.734534
673.946004,1000,1634.913922
739.838326,1000,1694.243194
730.119227,1000,1753.554864
801.727237,1000,1812.508028
830.798409,1000,1871.668348
769.75131,1000,1930.850432
885.281616,1000,1989.783332
734.07265,1000,2048.776103
742.998647,1000,2107.911817
923.283397,1000,2166.928278
750.919807,1000,2226.44578
808.375313,1000,2285.579991
886.101257,1000,2344.821344
825.095572,1000,2403.877984
896.159822,1000,2462.805892
912.479585,1000,2522.24442
757.405499,1000,2581.651083
866.475841,1000,2641.01662
864.211576,1000,2700.38137
786.833937,1000,2759.497032
855.300401,1000,2818.788576
854.204991,1000,2878.187228
782.298436,1000,2937.575684
875.010373,1000,2996.917982
913.127706,1000,3055.938163
881.866969,1000,3115.255777
930.415292,1000,3174.498522
888.428168,1000,3233.462899
900.419862,1000,3292.477276
869.372485,1000,3351.805163
884.179114,1000,3411.302885
928.012322,1000,3470.723379
825.852966,1000,3530.304751
925.282206,1000,3589.67093
860.566715,1000,3648.747977
829.710067,1000,3708.428095
851.822468,1000,3768.000143
885.205417,1000,3827.140096
829.026998,1000,3886.418812
888.427225,1000,3945.795551
794.76207,1000,4004.828348
884.936641,1000,4064.035276
928.701704,1000,4123.435238
896.111095,1000,4182.629215
877.98566,1000,4242.129729
928.084438,1000,4301.576746
859.963823,1000,4360.840467
862.733902,1000,4420.270506
934.766376,1000,4479.350259
933.859351,1000,4538.3855
846.996039,1000,4597.927923
880.968507,1000,4657.440675
911.18241,1000,4716.565775
792.83606,1000,4775.904755
771.840016,1000,4835.379428
925.62297,1000,4894.949368
754.338217,1000,4954.25439
842.781137,1000,5013.474095
934.121311,1000,5072.470811
885.168701,1000,5131.751619
828.3406,1000,5190.845536
921.600501,1000,5250.084978
907.163622,1000,5309.004467
925.466175,1000,5368.105269
855.007972,1000,5427.442528
917.463307,1000,5486.885658
967.97734,1000,5546.199125
838.499923,1000,5605.690589
826.772363,1000,5664.647088
908.057814,1000,5723.889546
848.673904,1000,5783.348439
908.899667,1000,5842.410717
927.990737,1000,5901.548252
854.058132,1000,5960.602972
905.711359,1000,6020.186569
962.236494,1000,6079.224263
922.062839,1000,6138.527031
889.407064,1000,6197.610289
820.363852,1000,6256.770754
937.478073,1000,6316.255458
934.580302,1000,6375.337951
928.961522,1000,6434.640883
808.600722,1000,6494.127145
828.644689,1000,6553.336668
881.026341,1000,6612.890029
871.373029,1000,6672.373326
896.977862,1000,6731.284311
915.467124,1000,6790.221786
803.044203,1000,6849.520278
842.949202,1000,6908.770478
813.83967,1000,6968.252186
844.744115,1000,7027.385883
858.466592,1000,7086.456393
959.579676,1000,7145.88734
850.013699,1000,7205.500946
870.390329,1000,7264.805564
856.76073,1000,7323.817593
862.760096,1000,7383.32541
