#{"t_start": 1634665384.4287748, "env_id": "dmc_walker_walk_90680-v1"}
r,l,t
125.604747,1000,42.155387
90.585637,1000,101.235902
183.156161,1000,160.440596
74.053748,1000,219.718371
176.627841,1000,278.438888
181.930731,1000,337.520196
180.919069,1000,396.408895
315.602775,1000,455.548288
366.299462,1000,514.528618
361.952545,1000,573.538986
422.952704,1000,632.712654
350.983807,1000,691.975818
438.978433,1000,751.061814
453.013492,1000,809.95944
486.12292,1000,868.646183
591.160109,1000,927.223977
551.10693,1000,986.01546
597.759088,1000,1044.88671
604.500621,1000,1103.966254
685.49532,1000,1162.590529
664.418008,1000,1221.679889
620.297565,1000,1281.071576
647.461238,1000,1340.335411
683.271511,1000,1399.640383
762.497369,1000,1459.036788
797.151226,1000,1518.155952
810.914756,1000,1577.25611
666.191348,1000,1636.435385
749.782785,1000,1695.765092
848.788199,1000,1755.076653
831.371876,1000,1814.029938
727.222454,1000,1873.189905
773.382669,1000,1932.372347
849.779265,1000,1991.305181
861.822523,1000,2050.297918
731.617395,1000,2109.433633
849.078796,1000,2168.449946
811.901477,1000,2227.96737
723.853332,1000,2287.101489
878.390806,1000,2346.343133
824.902222,1000,2405.399594
877.73988,1000,2464.327612
890.000708,1000,2523.766002
862.111623,1000,2583.172626
885.209007,1000,2642.538114
887.641922,1000,2701.903035
843.717968,1000,2761.018713
816.863396,1000,2820.309421
767.547317,1000,2879.708383
816.591994,1000,2939.096909
838.36562,1000,2998.439664
841.487692,1000,3057.459953
867.399023,1000,3116.776998
944.721264,1000,3176.019765
928.879417,1000,3234.984765
891.27807,1000,3293.998658
754.211778,1000,3353.326481
948.742296,1000,3412.824634
923.121029,1000,3472.244375
868.045296,1000,3531.826308
719.26433,1000,3591.192644
850.347506,1000,3650.269119
899.5076,1000,3709.949439
696.101278,1000,3769.521331
870.374508,1000,3828.661958
774.282062,1000,3887.940468
778.743775,1000,3947.317029
815.717139,1000,4006.350173
870.611301,1000,4065.556835
868.974691,1000,4124.956649
857.12596,1000,4184.151149
915.693254,1000,4243.651226
822.949812,1000,4303.098089
909.470642,1000,4362.361998
792.099991,1000,4421.792134
837.205847,1000,4480.871661
762.44171,1000,4539.907195
890.291547,1000,4599.449346
910.528775,1000,4658.962016
849.642585,1000,4718.087641
907.460083,1000,4777.426243
882.408712,1000,4836.901132
840.957933,1000,4896.470843
926.688758,1000,4955.775967
923.886509,1000,5014.995682
877.071685,1000,5073.992696
903.143858,1000,5133.273111
835.673158,1000,5192.367164
869.26889,1000,5251.606457
886.872721,1000,5310.525987
894.308778,1000,5369.626764
885.745663,1000,5428.963994
890.394638,1000,5488.407142
932.157821,1000,5547.720764
834.7513,1000,5607.211842
927.468214,1000,5666.168664
788.684575,1000,5725.411375
881.825357,1000,5784.869572
824.21071,1000,5843.932479
821.891782,1000,5903.069859
828.127499,1000,5962.124782
880.768049,1000,6021.707989
924.697289,1000,6080.745949
871.782459,1000,6140.048643
891.946434,1000,6199.13226
931.289183,1000,6258.291937
906.036236,1000,6317.777091
866.95636,1000,6376.859507
741.140795,1000,6436.162319
899.761783,1000,6495.648938
932.358594,1000,6554.858324
858.671697,1000,6614.411498
878.228422,1000,6673.894496
848.793534,1000,6732.806154
673.75989,1000,6791.743579
792.026534,1000,6851.041877
858.41982,1000,6910.288318
839.987268,1000,6969.77365
939.582631,1000,7028.907675
915.886446,1000,7087.977765
869.062953,1000,7147.408867
806.92318,1000,7207.022088
867.106104,1000,7266.327161
768.343688,1000,7325.339585
900.041879,1000,7384.84655
