#{"t_start": 1634665386.7825062, "env_id": "dmc_walker_walk_90700-v1"}
r,l,t
73.395445,1000,39.824918
69.718539,1000,98.905508
139.701884,1000,158.109948
138.344201,1000,217.387991
153.295655,1000,276.108202
197.981862,1000,335.189996
263.457283,1000,394.078363
238.929935,1000,453.218318
278.880317,1000,512.198281
320.12397,1000,571.208203
373.272036,1000,630.382473
482.594886,1000,689.645933
424.900076,1000,748.731421
435.832333,1000,807.629235
486.514734,1000,866.315773
580.289819,1000,924.894111
540.095612,1000,983.685215
604.543302,1000,1042.557061
564.775665,1000,1101.635875
544.864858,1000,1160.260029
655.374832,1000,1219.349886
776.382453,1000,1278.741867
621.921075,1000,1338.004972
609.074445,1000,1397.310733
764.072164,1000,1456.706769
701.162164,1000,1515.825881
663.731264,1000,1574.926471
705.937942,1000,1634.105772
698.807493,1000,1693.434809
765.008711,1000,1752.746476
904.387064,1000,1811.699615
803.236747,1000,1870.860154
848.753261,1000,1930.042197
785.005431,1000,1988.974938
845.279658,1000,2047.967583
815.851113,1000,2107.10348
804.196992,1000,2166.119858
882.684639,1000,2225.637596
886.949765,1000,2284.771567
750.305929,1000,2344.013042
754.9273,1000,2403.069867
878.427505,1000,2461.997584
909.873671,1000,2521.436574
853.937246,1000,2580.843023
865.98733,1000,2640.208432
902.843093,1000,2699.58617
826.535952,1000,2758.688754
876.186397,1000,2817.981333
913.312255,1000,2877.3792
849.7908,1000,2936.767381
897.725321,1000,2996.109779
842.96857,1000,3055.129983
844.2676,1000,3114.447717
820.352596,1000,3173.690343
940.491331,1000,3232.654517
833.166784,1000,3291.669149
878.233397,1000,3350.996924
850.56045,1000,3410.494632
887.297024,1000,3469.91528
838.53145,1000,3529.496664
802.184505,1000,3588.862809
801.080799,1000,3647.939933
868.077518,1000,3707.61992
942.886885,1000,3767.192137
899.56653,1000,3826.331816
866.739747,1000,3885.610662
791.329648,1000,3944.987252
858.166793,1000,4004.020124
775.807283,1000,4063.227101
595.087183,1000,4122.626899
932.91499,1000,4181.820852
927.087988,1000,4241.321563
886.397227,1000,4300.768651
919.828634,1000,4360.032881
887.546006,1000,4419.462229
911.205171,1000,4478.542022
906.083905,1000,4537.577154
851.320817,1000,4597.119679
895.692543,1000,4656.632544
946.91374,1000,4715.757455
704.487313,1000,4775.096637
904.773391,1000,4834.571111
939.009739,1000,4894.141421
845.728078,1000,4953.44619
855.23541,1000,5012.665923
934.396519,1000,5071.662531
907.43834,1000,5130.943239
807.548313,1000,5190.03735
924.668697,1000,5249.276825
823.372653,1000,5308.196153
912.978925,1000,5367.296996
930.566359,1000,5426.634459
928.656295,1000,5486.077484
872.245951,1000,5545.390891
964.029968,1000,5604.882539
861.862605,1000,5663.838955
869.13205,1000,5723.081088
894.790193,1000,5782.540326
903.624323,1000,5841.602457
888.331093,1000,5900.740061
923.402484,1000,5959.794677
832.984785,1000,6019.378366
716.180859,1000,6078.415862
778.298272,1000,6137.718852
930.811958,1000,6196.801971
922.010207,1000,6255.962657
814.754284,1000,6315.447284
901.958412,1000,6374.529646
788.755269,1000,6433.832599
759.257168,1000,6493.31872
760.157053,1000,6552.528387
895.983725,1000,6612.081915
875.887495,1000,6671.565055
766.628478,1000,6730.476049
905.333733,1000,6789.413429
912.442477,1000,6848.712042
941.093077,1000,6907.962377
818.878987,1000,6967.443966
882.057928,1000,7026.577548
949.155705,1000,7085.648189
875.209854,1000,7145.079208
817.654413,1000,7204.692829
791.71456,1000,7263.997349
861.279228,1000,7323.009237
845.890056,1000,7382.51744
