#{"t_start": 1634605942.248787, "env_id": "dmc_walker_walk_12357-v1"}
r,l,t
69.798419,1000,42.45844
66.325094,1000,102.456192
160.481201,1000,162.303789
150.613998,1000,222.292452
123.461585,1000,282.027318
197.351564,1000,342.161181
212.122841,1000,402.249609
217.324916,1000,462.185263
302.104651,1000,522.240512
194.628469,1000,581.817641
381.737272,1000,641.559165
404.911436,1000,701.249972
481.553226,1000,761.480512
538.103598,1000,821.407336
561.866385,1000,881.198595
680.966121,1000,940.761139
610.883187,1000,1000.466632
532.826806,1000,1060.016725
634.909756,1000,1119.847266
690.225071,1000,1179.460729
667.783719,1000,1239.42979
743.419267,1000,1299.308572
749.979327,1000,1359.200851
675.773984,1000,1419.025323
767.265068,1000,1479.058862
830.178911,1000,1538.955558
820.15169,1000,1598.837845
778.82087,1000,1658.661555
859.798072,1000,1718.711106
815.516657,1000,1778.521015
863.327527,1000,1838.250877
817.508829,1000,1898.183088
870.927606,1000,1958.003307
808.796992,1000,2018.142616
875.687953,1000,2078.276334
900.942247,1000,2138.156445
744.472746,1000,2197.901221
896.341777,1000,2257.790709
827.243841,1000,2317.448592
697.292753,1000,2377.093094
894.969798,1000,2437.274087
873.794624,1000,2497.030364
891.792677,1000,2557.090501
945.386641,1000,2617.042447
901.406311,1000,2677.107783
820.389548,1000,2736.714685
911.91128,1000,2796.396275
823.49957,1000,2856.362013
744.475712,1000,2916.193348
887.84387,1000,2975.770253
839.612418,1000,3035.66638
917.446742,1000,3095.323147
861.011251,1000,3155.330245
934.984883,1000,3215.323573
912.195004,1000,3274.966642
925.972287,1000,3335.004367
941.434746,1000,3395.046642
886.892569,1000,3454.943547
946.356398,1000,3515.005788
883.708663,1000,3574.834615
863.772931,1000,3634.666234
940.971595,1000,3694.819168
815.119829,1000,3754.628003
881.287996,1000,3814.60659
878.009382,1000,3874.647811
935.275605,1000,3934.348244
905.005417,1000,3994.237426
767.057552,1000,4053.868165
876.984055,1000,4113.971798
928.481671,1000,4173.872798
897.782079,1000,4234.036049
933.532698,1000,4293.964977
863.767923,1000,4354.164934
837.367769,1000,4413.817967
785.909588,1000,4473.875173
894.80457,1000,4534.110486
897.824671,1000,4594.120636
929.884814,1000,4654.029984
938.826013,1000,4713.709028
804.225922,1000,4773.319324
881.072082,1000,4833.312771
704.759056,1000,4893.299436
969.916613,1000,4953.43667
880.213028,1000,5013.395156
843.134953,1000,5073.59462
853.647098,1000,5133.369999
921.816703,1000,5193.309688
901.205037,1000,5253.35261
866.971289,1000,5313.472554
889.290679,1000,5373.346813
955.819046,1000,5433.376369
875.148442,1000,5493.536284
783.034924,1000,5553.346424
915.85363,1000,5613.629855
857.159399,1000,5673.574476
968.740028,1000,5733.588328
931.161295,1000,5793.219445
923.934288,1000,5852.822468
919.89357,1000,5912.496636
934.166074,1000,5972.194337
895.706158,1000,6031.82565
922.262284,1000,6092.014244
946.026984,1000,6152.157507
924.979796,1000,6212.010616
852.073418,1000,6272.201926
868.282508,1000,6332.157522
935.57278,1000,6391.988738
921.270865,1000,6451.963684
849.442968,1000,6511.751575
931.400801,1000,6571.668614
852.449306,1000,6631.52598
769.194365,1000,6691.120563
936.147579,1000,6751.034875
961.66833,1000,6810.849631
815.161203,1000,6871.018924
839.393019,1000,6930.764228
895.989284,1000,6990.861398
940.237138,1000,7050.92902
737.466188,1000,7111.212136
922.320164,1000,7170.907577
921.679988,1000,7230.514272
810.084466,1000,7290.177136
859.370357,1000,7350.146676
897.766915,1000,7410.421104
874.774673,1000,7470.348349
