episode_reward,step,true_episode_reward
76.7266368125,32000,76.7266368125
76.7266368125,48000,76.7266368125
77.83305584375,64000,77.83305584375
77.83305584375,80000,77.83305584375
84.21218252083332,96000,84.21218252083332
84.21218252083332,112000,84.21218252083332
99.87399798,128000,99.87399798
99.87399798,144000,99.87399798
123.00588451999998,160000,123.00588451999998
123.00588451999998,176000,123.00588451999998
153.72949974,192000,153.72949974
153.72949974,208000,153.72949974
185.82829746000004,224000,185.82829746000004
185.82829746000004,240000,185.82829746000004
221.55337048,256000,221.55337048
221.55337048,272000,221.55337048
257.43134176,288000,257.43134176
257.43134176,304000,257.43134176
300.06818735,320000,300.06818735
300.06818735,336000,300.06818735
337.553353,352000,337.553353
337.553353,368000,337.553353
370.89402823000006,384000,370.89402823000006
370.89402823000006,400000,370.89402823000006
405.03466747000016,416000,405.03466747000016
405.03466747000016,432000,405.03466747000016
440.64924199,448000,440.64924199
440.64924199,464000,440.64924199
485.82215096000016,480000,485.82215096000016
485.82215096000016,496000,485.82215096000016
524.25346846,512000,524.25346846
524.25346846,528000,524.25346846
553.03663146,544000,553.03663146
553.03663146,560000,553.03663146
575.7643982899999,576000,575.7643982899999
575.7643982899999,592000,575.7643982899999
599.4614163900001,608000,599.4614163900001
599.4614163900001,624000,599.4614163900001
628.1083303,640000,628.1083303
628.1083303,656000,628.1083303
657.8763281199999,672000,657.8763281199999
657.8763281199999,688000,657.8763281199999
689.5366447900001,704000,689.5366447900001
689.5366447900001,720000,689.5366447900001
711.8969224900002,736000,711.8969224900002
711.8969224900002,752000,711.8969224900002
736.9284747500002,768000,736.9284747500002
736.9284747500002,784000,736.9284747500002
751.12763583,800000,751.12763583
751.12763583,816000,751.12763583
769.56409268,832000,769.56409268
769.56409268,848000,769.56409268
783.8546397700001,864000,783.8546397700001
783.8546397700001,880000,783.8546397700001
799.9591168699999,896000,799.9591168699999
799.9591168699999,912000,799.9591168699999
812.9277166400002,928000,812.9277166400002
812.9277166400002,944000,812.9277166400002
824.89291133,960000,824.89291133
824.89291133,976000,824.89291133
825.0705655399998,992000,825.0705655399998
825.0705655399998,1008000,825.0705655399998
824.2225861799999,1024000,824.2225861799999
824.2225861799999,1040000,824.2225861799999
821.74721078,1056000,821.74721078
821.74721078,1072000,821.74721078
826.18449976,1088000,826.18449976
826.18449976,1104000,826.18449976
834.70752761,1120000,834.70752761
834.70752761,1136000,834.70752761
