#{"t_start": 1634605944.5008104, "env_id": "dmc_walker_walk_12376-v1"}
r,l,t
105.419911,1000,40.228948
87.888037,1000,100.226217
94.719109,1000,160.07423
131.459928,1000,220.062803
138.362763,1000,279.797754
183.559104,1000,339.93182
226.060215,1000,400.019829
238.666782,1000,459.955686
367.046773,1000,520.010782
443.670117,1000,579.587926
257.019204,1000,639.329543
344.894057,1000,699.020674
469.713191,1000,759.251081
524.904976,1000,819.178118
453.90428,1000,878.968968
571.658658,1000,938.531344
487.284435,1000,998.23739
539.395859,1000,1057.787198
641.002144,1000,1117.6178
678.43021,1000,1177.231334
737.650257,1000,1237.200215
692.535806,1000,1297.079629
724.933113,1000,1356.971663
779.909012,1000,1416.795795
755.555167,1000,1476.830162
801.655782,1000,1536.726714
849.718447,1000,1596.607981
772.048672,1000,1656.432204
924.716593,1000,1716.48196
866.043938,1000,1776.291874
904.561099,1000,1836.022072
804.91673,1000,1895.953327
817.160272,1000,1955.774021
901.581689,1000,2015.913527
823.29111,1000,2076.047517
850.581255,1000,2135.926786
910.337747,1000,2195.696826
723.811572,1000,2255.56152
786.443614,1000,2315.21926
902.33112,1000,2374.864013
896.747646,1000,2435.045056
885.328146,1000,2494.801411
919.83267,1000,2554.861079
692.583791,1000,2614.813532
933.953287,1000,2674.87877
822.49901,1000,2734.485504
929.815623,1000,2794.16694
797.703577,1000,2854.132372
925.478711,1000,2913.963792
918.367163,1000,2973.540775
932.798674,1000,3033.437071
909.949039,1000,3093.093956
844.661544,1000,3153.101313
903.181848,1000,3213.094717
910.26675,1000,3272.737635
919.962346,1000,3332.775504
937.827606,1000,3392.817941
943.445108,1000,3452.714685
919.638546,1000,3512.77711
934.32737,1000,3572.605861
922.002697,1000,3632.437177
970.287546,1000,3692.590248
851.669671,1000,3752.39844
724.34697,1000,3812.3777
917.87282,1000,3872.419104
915.637399,1000,3932.119055
966.204006,1000,3992.009027
880.145982,1000,4051.638651
930.676357,1000,4111.74248
831.234452,1000,4171.643611
819.10532,1000,4231.807484
822.026184,1000,4291.736292
911.411476,1000,4351.935868
839.105549,1000,4411.588728
940.601258,1000,4471.645943
921.696722,1000,4531.881777
919.038256,1000,4591.891438
923.883264,1000,4651.801086
817.522811,1000,4711.480064
808.289198,1000,4771.089767
832.854955,1000,4831.083891
872.385821,1000,4891.07046
879.4234,1000,4951.207856
852.036653,1000,5011.166214
795.362273,1000,5071.365438
930.298729,1000,5131.141121
813.039454,1000,5191.080681
884.739368,1000,5251.124005
921.693578,1000,5311.243715
911.586906,1000,5371.117886
849.719192,1000,5431.147466
863.760259,1000,5491.307363
937.492186,1000,5551.117821
880.365152,1000,5611.400929
941.501601,1000,5671.345202
880.504987,1000,5731.359277
888.926185,1000,5790.990339
914.947126,1000,5850.593302
804.551529,1000,5910.267705
850.181073,1000,5969.965362
912.531706,1000,6029.596321
957.444118,1000,6089.785409
910.424418,1000,6149.928528
929.420775,1000,6209.781265
914.392447,1000,6269.972904
945.277304,1000,6329.92857
952.245216,1000,6389.759619
912.540624,1000,6449.734715
916.689213,1000,6509.52256
835.0595,1000,6569.440179
947.934001,1000,6629.296949
873.097144,1000,6688.891531
741.923803,1000,6748.805869
938.473717,1000,6808.621576
892.236593,1000,6868.790087
911.071374,1000,6928.535599
923.60641,1000,6988.632543
830.532777,1000,7048.700626
872.064542,1000,7108.983587
937.748596,1000,7168.678652
923.933971,1000,7228.284775
923.065533,1000,7287.948203
941.841155,1000,7347.917708
929.229255,1000,7408.192456
846.929518,1000,7468.1195
