#{"t_start": 1634672795.1197526, "env_id": "dmc_walker_walk_6818-v1"}
r,l,t
104.346291,1000,39.550219
98.295129,1000,98.609169
83.436543,1000,157.908061
112.497438,1000,217.302141
123.218378,1000,276.302397
192.781796,1000,335.921976
239.027831,1000,395.420668
325.673538,1000,454.906029
308.384288,1000,514.459213
390.925257,1000,573.775971
414.54809,1000,633.473703
492.939352,1000,693.00653
642.164254,1000,752.303448
545.864398,1000,811.838956
638.861689,1000,871.487083
659.626989,1000,931.145801
690.531503,1000,990.538003
673.102009,1000,1050.16829
694.633229,1000,1109.545394
662.183627,1000,1168.80403
641.887894,1000,1228.335928
742.192488,1000,1287.72458
625.020648,1000,1346.669406
738.735016,1000,1406.040935
735.479456,1000,1465.743444
705.047469,1000,1525.015391
814.72446,1000,1584.375492
803.708655,1000,1644.129611
867.05317,1000,1703.423686
860.487481,1000,1763.124184
832.221904,1000,1822.452625
821.831026,1000,1881.89747
853.972424,1000,1941.243342
769.112435,1000,2000.930122
885.262241,1000,2060.097293
796.038424,1000,2119.502765
805.807635,1000,2179.126889
810.297113,1000,2238.32617
914.43886,1000,2297.39763
766.824333,1000,2356.885684
891.874299,1000,2416.674897
852.457252,1000,2476.074718
778.324248,1000,2535.510837
715.100024,1000,2595.064678
860.290232,1000,2654.278656
896.346477,1000,2713.455533
796.705709,1000,2772.988192
825.74171,1000,2832.533451
845.957205,1000,2892.051837
832.892572,1000,2951.540284
868.221313,1000,3011.154021
864.317678,1000,3070.681286
930.061802,1000,3130.293698
669.58944,1000,3189.756988
852.215793,1000,3249.166442
911.802934,1000,3308.716153
859.194242,1000,3368.355275
874.941461,1000,3428.038089
929.672949,1000,3487.356376
857.333933,1000,3546.847194
873.356942,1000,3606.519478
897.117141,1000,3665.910339
902.371265,1000,3725.548892
793.65652,1000,3785.128817
916.922325,1000,3844.703619
881.196615,1000,3904.248987
879.189025,1000,3963.502722
818.717982,1000,4022.857038
850.764235,1000,4082.015447
901.766522,1000,4141.137158
768.439315,1000,4200.595711
860.732939,1000,4260.484953
819.208185,1000,4320.000171
875.049269,1000,4379.1403
815.800428,1000,4438.810572
886.290938,1000,4498.302588
878.754474,1000,4557.710591
864.431762,1000,4617.330498
827.384621,1000,4676.703281
846.344768,1000,4736.179101
784.808254,1000,4795.528169
821.137341,1000,4855.2021
766.323858,1000,4914.479329
907.514749,1000,4974.461128
898.062181,1000,5034.229892
867.305568,1000,5093.738015
859.142985,1000,5153.39218
917.558663,1000,5212.836592
821.923052,1000,5272.104951
814.10859,1000,5331.795697
855.889964,1000,5391.19617
809.977694,1000,5450.951928
913.694451,1000,5510.921515
871.89197,1000,5570.559927
796.599856,1000,5630.149782
918.017635,1000,5689.695833
913.105031,1000,5749.422666
801.483019,1000,5808.719904
864.067943,1000,5867.949037
824.109482,1000,5927.537194
816.85705,1000,5987.132514
870.219927,1000,6046.764466
889.798055,1000,6106.340511
911.774438,1000,6165.793933
904.724258,1000,6224.952484
892.554222,1000,6284.122018
820.078148,1000,6344.301066
832.940955,1000,6404.149274
784.730113,1000,6463.733709
735.935322,1000,6523.251802
842.763356,1000,6582.577631
926.385402,1000,6642.016039
908.165082,1000,6701.394305
861.132501,1000,6760.830216
808.059949,1000,6820.538263
906.223259,1000,6880.034647
752.85989,1000,6939.407735
774.528006,1000,6999.215522
874.381994,1000,7058.620384
748.710392,1000,7118.078852
920.47712,1000,7177.544465
847.023403,1000,7237.310977
875.202856,1000,7297.355606
901.887855,1000,7356.57167
906.535463,1000,7415.643624
