#{"t_start": 1634672794.2976367, "env_id": "dmc_walker_walk_6811-v1"}
r,l,t
64.955061,1000,40.364291
113.67089,1000,99.423109
92.045669,1000,158.721822
182.851272,1000,218.116013
111.306138,1000,277.116103
252.397165,1000,336.735803
236.037839,1000,396.234446
262.583075,1000,455.71967
366.094067,1000,515.273242
401.141566,1000,574.589625
362.875811,1000,634.287463
525.449141,1000,693.820386
561.65997,1000,753.117367
538.269431,1000,812.652543
535.195654,1000,872.300802
645.117888,1000,931.959691
515.965217,1000,991.351871
689.950632,1000,1050.982072
729.626415,1000,1110.359074
592.81046,1000,1169.617847
725.220474,1000,1229.149574
800.559392,1000,1288.538383
776.628723,1000,1347.483145
766.969322,1000,1406.854709
745.258011,1000,1466.557231
759.660854,1000,1525.829231
798.034739,1000,1585.189344
778.711027,1000,1644.943409
764.749738,1000,1704.237385
838.557592,1000,1763.937726
780.646037,1000,1823.266518
883.238362,1000,1882.711097
840.498758,1000,1942.057066
826.037594,1000,2001.743762
825.479129,1000,2060.910853
848.081263,1000,2120.316235
834.842542,1000,2179.940448
827.407279,1000,2239.139756
809.488462,1000,2298.21127
878.669474,1000,2357.699507
840.455647,1000,2417.48839
888.285247,1000,2476.888456
867.77987,1000,2536.324407
822.308444,1000,2595.878426
887.886924,1000,2655.092316
882.53082,1000,2714.269375
812.238393,1000,2773.801722
857.683187,1000,2833.346946
791.196434,1000,2892.865372
837.550526,1000,2952.35382
806.647496,1000,3011.967554
869.814953,1000,3071.494977
828.92809,1000,3131.107376
889.035419,1000,3190.570618
893.654433,1000,3249.979842
904.751399,1000,3309.529919
845.941083,1000,3369.168607
856.938804,1000,3428.851626
840.480972,1000,3488.169929
796.413892,1000,3547.661002
807.924251,1000,3607.332919
844.961275,1000,3666.724013
918.772587,1000,3726.361902
915.929378,1000,3785.942375
858.259845,1000,3845.517203
876.034637,1000,3905.062608
846.260998,1000,3964.316321
899.498297,1000,4023.670519
818.110632,1000,4082.828907
879.754698,1000,4141.95067
903.59208,1000,4201.409327
775.192218,1000,4261.298535
893.826629,1000,4320.813889
802.504138,1000,4379.953926
900.209141,1000,4439.624289
825.128868,1000,4499.116356
844.834577,1000,4558.524139
858.133419,1000,4618.14412
879.548227,1000,4677.517063
835.249003,1000,4736.992682
896.204529,1000,4796.341602
784.1676,1000,4856.015631
867.786166,1000,4915.293051
848.798097,1000,4975.274613
821.411984,1000,5035.043392
875.09256,1000,5094.551672
877.435085,1000,5154.205663
886.17047,1000,5213.650327
857.436265,1000,5272.918666
731.66921,1000,5332.609325
811.351504,1000,5392.009673
852.661159,1000,5451.76549
862.586849,1000,5511.734901
861.908243,1000,5571.373632
903.536881,1000,5630.963469
888.043216,1000,5690.509094
877.293123,1000,5750.236205
640.741455,1000,5809.53369
898.133277,1000,5868.76287
914.340791,1000,5928.350649
881.322297,1000,5987.94605
931.336084,1000,6047.57778
900.425138,1000,6107.15414
899.516025,1000,6166.607537
922.070787,1000,6225.766056
907.538745,1000,6284.935759
895.044317,1000,6345.11472
785.274321,1000,6404.962728
872.862817,1000,6464.54743
919.728374,1000,6524.065371
849.447934,1000,6583.391255
843.949062,1000,6642.829722
820.827582,1000,6702.207866
832.959395,1000,6761.643888
897.253574,1000,6821.35173
882.183635,1000,6880.848169
900.599116,1000,6940.221413
906.753605,1000,7000.028965
871.303641,1000,7059.434029
896.0318,1000,7118.892433
878.859115,1000,7178.357937
809.354031,1000,7238.124471
815.490471,1000,7298.169137
768.247331,1000,7357.385259
918.73083,1000,7416.457413
