#{"t_start": 1634672792.179957, "env_id": "dmc_walker_walk_6793-v1"}
r,l,t
60.49701,1000,42.461041
87.759238,1000,101.519681
89.416328,1000,160.81831
88.816305,1000,220.212219
159.510236,1000,279.211973
245.773859,1000,338.831632
225.728941,1000,398.330368
277.395949,1000,457.815937
402.359739,1000,517.369874
369.754189,1000,576.685893
340.230056,1000,636.383543
434.756028,1000,695.916713
542.342397,1000,755.21385
479.038885,1000,814.748203
560.097926,1000,874.397139
640.140932,1000,934.05586
623.654872,1000,993.448405
665.517198,1000,1053.078499
652.971586,1000,1112.455306
698.727306,1000,1171.714336
786.674807,1000,1231.245651
701.814012,1000,1290.634838
690.781997,1000,1349.579577
736.959588,1000,1408.950251
698.28153,1000,1468.653338
780.867705,1000,1527.925469
744.97938,1000,1587.285905
788.319984,1000,1647.039174
791.469457,1000,1706.333307
787.62779,1000,1766.033561
838.448001,1000,1825.362923
869.347673,1000,1884.80683
852.304133,1000,1944.153396
841.302438,1000,2003.839412
887.832753,1000,2063.006677
846.710009,1000,2122.41212
899.016941,1000,2182.036233
892.416063,1000,2241.23578
751.557452,1000,2300.307143
728.966309,1000,2359.795283
890.869608,1000,2419.583686
802.924873,1000,2478.98476
856.033281,1000,2538.419919
608.95361,1000,2597.974201
869.19927,1000,2657.188529
771.884203,1000,2716.36558
843.040714,1000,2775.897296
865.739075,1000,2835.442584
859.207568,1000,2894.961091
892.870945,1000,2954.449495
784.455597,1000,3014.063232
898.708771,1000,3073.591018
855.188141,1000,3133.20313
892.201885,1000,3192.666315
841.552569,1000,3252.075274
766.363869,1000,3311.626244
809.326222,1000,3371.264016
871.506594,1000,3430.947289
844.475974,1000,3490.265782
773.965497,1000,3549.757231
885.801355,1000,3609.42837
912.632917,1000,3668.819974
871.315369,1000,3728.457624
895.699243,1000,3788.038152
856.03547,1000,3847.613283
812.854343,1000,3907.158449
858.283866,1000,3966.412353
903.817922,1000,4025.76625
849.293625,1000,4084.924632
792.192007,1000,4144.04625
817.86266,1000,4203.505155
813.915617,1000,4263.393992
858.409359,1000,4322.910123
889.763198,1000,4382.050174
888.453527,1000,4441.720037
904.398327,1000,4501.212197
685.812238,1000,4560.620097
902.822292,1000,4620.240007
816.85042,1000,4679.612649
918.956245,1000,4739.088919
881.353191,1000,4798.437132
903.02882,1000,4858.110857
750.759865,1000,4917.389168
821.304978,1000,4977.370186
868.198072,1000,5037.139017
923.869309,1000,5096.647651
873.764609,1000,5156.301224
755.467039,1000,5215.745951
890.50706,1000,5275.01449
873.66527,1000,5334.705071
816.450127,1000,5394.105351
901.214517,1000,5453.861071
774.732628,1000,5513.830552
907.431143,1000,5573.469657
923.777181,1000,5633.059488
832.185741,1000,5692.604446
883.406749,1000,5752.331639
863.101925,1000,5811.629925
844.778521,1000,5870.858997
775.577447,1000,5930.44628
900.999495,1000,5990.041762
844.660211,1000,6049.673491
864.272582,1000,6109.250094
665.979379,1000,6168.703356
891.161395,1000,6227.861824
903.253245,1000,6287.031484
893.64073,1000,6347.210227
773.336323,1000,6407.057922
897.061986,1000,6466.643278
793.927847,1000,6526.161155
840.100293,1000,6585.487231
899.972868,1000,6644.925805
920.297781,1000,6704.303844
871.702497,1000,6763.739862
900.287823,1000,6823.447119
876.465942,1000,6882.944113
854.811994,1000,6942.317471
846.044769,1000,7002.125019
607.969038,1000,7061.529545
916.554478,1000,7120.988397
835.9205,1000,7180.453845
876.072727,1000,7240.220666
801.389538,1000,7300.26471
929.276799,1000,7359.48141
883.974414,1000,7418.55359
