#{"t_start": 1634620846.0661592, "env_id": "dmc_walker_walk_34527-v1"}
r,l,t
83.264118,1000,41.012906
70.153918,1000,100.085966
70.687397,1000,159.29346
148.779668,1000,218.025785
193.557853,1000,277.043046
162.610992,1000,336.079431
198.230819,1000,395.43058
335.70834,1000,454.420055
393.837645,1000,513.652468
265.479928,1000,572.312426
414.902554,1000,630.789682
510.337427,1000,689.671071
548.577079,1000,749.196301
663.289228,1000,808.270514
546.721131,1000,867.464457
680.872488,1000,926.934109
616.584083,1000,986.000652
685.250845,1000,1045.172043
634.522805,1000,1104.408888
704.95331,1000,1163.659234
730.33495,1000,1222.650898
765.074086,1000,1281.919752
678.289922,1000,1341.299238
767.570194,1000,1400.762336
835.243681,1000,1460.240629
779.222233,1000,1519.596848
935.579058,1000,1579.159068
888.464902,1000,1638.538732
784.430986,1000,1698.04013
815.505773,1000,1757.49414
842.90338,1000,1816.704403
925.486989,1000,1875.987021
867.990493,1000,1935.296124
854.102468,1000,1994.553221
876.188111,1000,2053.797235
945.174121,1000,2113.105433
896.87691,1000,2172.45156
800.733166,1000,2231.637695
883.137919,1000,2290.946361
895.833516,1000,2350.292472
948.378318,1000,2409.673378
924.574824,1000,2469.170026
919.652853,1000,2528.675196
886.391185,1000,2588.259727
940.173312,1000,2647.796085
935.346459,1000,2707.218283
910.151134,1000,2766.819116
932.542546,1000,2826.11259
876.613517,1000,2885.520337
946.374809,1000,2945.049409
939.069908,1000,3004.27644
848.003779,1000,3063.747052
947.916064,1000,3123.171233
970.59286,1000,3182.723895
934.108639,1000,3241.951806
941.401505,1000,3301.473989
858.509726,1000,3360.745988
881.307352,1000,3420.031359
909.058097,1000,3479.442206
932.231765,1000,3538.76792
878.292734,1000,3598.268025
942.423079,1000,3657.537189
949.367237,1000,3717.137187
943.110132,1000,3776.467401
891.88739,1000,3836.063039
855.731792,1000,3895.132189
945.091164,1000,3954.718536
761.250025,1000,4014.156194
849.746096,1000,4073.600822
960.337958,1000,4132.90222
950.492766,1000,4191.955241
899.998581,1000,4251.203948
836.515587,1000,4310.598088
962.427553,1000,4369.867916
944.848832,1000,4429.434577
946.095455,1000,4488.56658
877.634541,1000,4547.331756
837.860499,1000,4606.844645
849.485201,1000,4666.129141
865.052635,1000,4725.408121
925.834526,1000,4784.835936
899.507674,1000,4844.1154
913.93667,1000,4903.168949
869.609331,1000,4962.310601
930.069996,1000,5021.964216
945.851719,1000,5081.385304
937.610676,1000,5140.781084
855.750598,1000,5200.137337
950.197373,1000,5259.603551
926.01757,1000,5319.152341
930.279234,1000,5378.593536
950.604972,1000,5438.252104
959.106788,1000,5497.691805
923.544025,1000,5557.202295
897.046633,1000,5616.708042
812.209996,1000,5676.391081
925.076153,1000,5735.536982
914.287922,1000,5794.890136
937.068062,1000,5854.11731
915.49683,1000,5913.532912
948.786875,1000,5973.369572
943.11599,1000,6032.999831
917.419935,1000,6092.637319
915.409966,1000,6152.111595
947.019559,1000,6211.632633
933.386364,1000,6271.020077
917.876394,1000,6330.215343
943.621998,1000,6389.68555
893.935988,1000,6449.326569
956.485474,1000,6508.751359
732.565059,1000,6568.323402
838.322719,1000,6627.52714
875.476413,1000,6686.72754
836.248281,1000,6746.205447
954.825014,1000,6805.50223
851.900981,1000,6865.19198
859.736367,1000,6924.797462
903.774044,1000,6984.464377
933.496428,1000,7044.207931
893.725185,1000,7103.306618
838.34548,1000,7162.915932
958.179252,1000,7222.372041
940.08751,1000,7281.939777
941.642858,1000,7341.195278
965.134263,1000,7400.259399
