#{"t_start": 1634620844.8886297, "env_id": "dmc_walker_walk_34517-v1"}
r,l,t
72.832009,1000,42.178815
112.013727,1000,101.251783
73.509712,1000,160.459562
71.079857,1000,219.191929
222.054353,1000,278.208643
207.323745,1000,337.24537
230.006503,1000,396.596791
369.318618,1000,455.585667
402.897106,1000,514.818359
353.180283,1000,573.478429
458.206971,1000,631.955434
533.577272,1000,690.837116
518.60704,1000,750.361881
588.885188,1000,809.436462
643.480855,1000,868.630283
611.512937,1000,928.099802
685.834902,1000,987.166682
695.78232,1000,1046.338047
709.287251,1000,1105.574502
677.049966,1000,1164.825118
788.917867,1000,1223.816722
820.461559,1000,1283.085587
710.473603,1000,1342.464976
728.59311,1000,1401.927901
830.028297,1000,1461.406072
831.27864,1000,1520.762738
889.166255,1000,1580.32464
782.209645,1000,1639.704283
920.646208,1000,1699.205855
793.703995,1000,1758.659642
889.310357,1000,1817.870098
780.201308,1000,1877.152822
932.574958,1000,1936.461882
824.459378,1000,1995.718574
772.856063,1000,2054.962899
947.82937,1000,2114.271132
867.476718,1000,2173.61702
924.589399,1000,2232.803355
926.044429,1000,2292.111875
816.668458,1000,2351.457603
862.938946,1000,2410.83895
895.610105,1000,2470.335652
880.907326,1000,2529.840887
892.747478,1000,2589.425482
954.975846,1000,2648.961501
942.863307,1000,2708.383759
919.797975,1000,2767.984231
954.570469,1000,2827.27804
866.623788,1000,2886.685763
893.734009,1000,2946.215031
945.233502,1000,3005.442077
928.777236,1000,3064.912396
902.038887,1000,3124.336677
956.353593,1000,3183.889471
897.2671,1000,3243.117277
856.07096,1000,3302.639485
840.831846,1000,3361.911497
916.391256,1000,3421.196735
952.167891,1000,3480.607695
961.231375,1000,3539.933266
865.643317,1000,3599.433405
934.056816,1000,3658.702936
934.07353,1000,3718.302581
945.82437,1000,3777.63285
956.703326,1000,3837.228544
945.930381,1000,3896.297869
867.85848,1000,3955.884109
887.057437,1000,4015.321548
872.758637,1000,4074.766382
867.001871,1000,4134.067787
915.469366,1000,4193.120927
844.482849,1000,4252.369502
950.094768,1000,4311.76339
875.419623,1000,4371.03319
765.64656,1000,4430.600373
943.845375,1000,4489.732129
965.567971,1000,4548.497358
953.439534,1000,4608.010051
884.519069,1000,4667.294677
960.179604,1000,4726.573791
898.797656,1000,4786.001394
943.045508,1000,4845.280769
896.723298,1000,4904.334448
948.720086,1000,4963.476019
964.555993,1000,5023.129748
979.876491,1000,5082.550699
944.355479,1000,5141.9468
970.895924,1000,5201.303011
833.938413,1000,5260.768786
908.737764,1000,5320.317823
895.926585,1000,5379.759029
939.11728,1000,5439.417683
922.534291,1000,5498.857196
920.226123,1000,5558.367977
942.134813,1000,5617.873522
857.14894,1000,5677.556773
964.57558,1000,5736.702723
964.021607,1000,5796.055698
916.350678,1000,5855.282764
868.747838,1000,5914.698199
866.291106,1000,5974.53516
941.878281,1000,6034.165163
818.800364,1000,6093.802705
904.814158,1000,6153.276983
857.414837,1000,6212.798193
949.775434,1000,6272.185552
825.181383,1000,6331.381141
941.326778,1000,6390.851162
903.564825,1000,6450.492025
901.882895,1000,6509.916957
841.244439,1000,6569.489125
955.632999,1000,6628.692627
920.430756,1000,6687.893172
920.256474,1000,6747.370892
927.623448,1000,6806.667837
964.407002,1000,6866.357304
910.224116,1000,6925.963151
797.684504,1000,6985.629822
866.423807,1000,7045.373422
958.484112,1000,7104.472011
950.23815,1000,7164.081311
853.115084,1000,7223.537242
946.949335,1000,7283.10521
819.186123,1000,7342.361
936.690065,1000,7401.424932
