episode_reward,step,true_episode_reward
75.47509434375002,32000,75.47509434375002
75.47509434375002,48000,75.47509434375002
80.68945973437499,64000,80.68945973437499
80.68945973437499,80000,80.68945973437499
85.79198208333332,96000,85.79198208333332
85.79198208333332,112000,85.79198208333332
101.36596664000001,128000,101.36596664000001
101.36596664000001,144000,101.36596664000001
128.85424216,160000,128.85424216
128.85424216,176000,128.85424216
169.32793055,192000,169.32793055
169.32793055,208000,169.32793055
213.32289871999998,224000,213.32289871999998
213.32289871999998,240000,213.32289871999998
258.62352748,256000,258.62352748
258.62352748,272000,258.62352748
305.54675769,288000,305.54675769
305.54675769,304000,305.54675769
346.9893731000001,320000,346.9893731000001
346.9893731000001,336000,346.9893731000001
391.13737655999995,352000,391.13737655999995
391.13737655999995,368000,391.13737655999995
439.03677953,384000,439.03677953
439.03677953,400000,439.03677953
487.69342307,416000,487.69342307
487.69342307,432000,487.69342307
537.77217857,448000,537.77217857
537.77217857,464000,537.77217857
574.1316184,480000,574.1316184
574.1316184,496000,574.1316184
596.9568255,512000,596.9568255
596.9568255,528000,596.9568255
619.7521065699999,544000,619.7521065699999
619.7521065699999,560000,619.7521065699999
643.1915499900001,576000,643.1915499900001
643.1915499900001,592000,643.1915499900001
667.9311945499999,608000,667.9311945499999
667.9311945499999,624000,667.9311945499999
692.34061548,640000,692.34061548
692.34061548,656000,692.34061548
716.2052933299998,672000,716.2052933299998
716.2052933299998,688000,716.2052933299998
745.92094445,704000,745.92094445
745.92094445,720000,745.92094445
766.67005328,736000,766.67005328
766.67005328,752000,766.67005328
783.99824059,768000,783.99824059
783.99824059,784000,783.99824059
799.02099196,800000,799.02099196
799.02099196,816000,799.02099196
817.11162845,832000,817.11162845
817.11162845,848000,817.11162845
839.1534362099999,864000,839.1534362099999
839.1534362099999,880000,839.1534362099999
849.8259970899999,896000,849.8259970899999
849.8259970899999,912000,849.8259970899999
859.78922584,928000,859.78922584
859.78922584,944000,859.78922584
859.13859608,960000,859.13859608
859.13859608,976000,859.13859608
865.8422657,992000,865.8422657
865.8422657,1008000,865.8422657
875.5802096399999,1024000,875.5802096399999
875.5802096399999,1040000,875.5802096399999
887.78318176,1056000,887.78318176
887.78318176,1072000,887.78318176
889.5361784400001,1088000,889.5361784400001
889.5361784400001,1104000,889.5361784400001
893.2518454199999,1120000,893.2518454199999
893.2518454199999,1136000,893.2518454199999
893.5297651200001,1152000,893.5297651200001
893.5297651200001,1168000,893.5297651200001
902.33363065,1184000,902.33363065
902.33363065,1200000,902.33363065
897.5255502200001,1216000,897.5255502200001
897.5255502200001,1232000,897.5255502200001
899.3570532300001,1248000,899.3570532300001
899.3570532300001,1264000,899.3570532300001
896.7239891000002,1280000,896.7239891000002
896.7239891000002,1296000,896.7239891000002
905.3788822500001,1312000,905.3788822500001
905.3788822500001,1328000,905.3788822500001
902.5459049899999,1344000,902.5459049899999
902.5459049899999,1360000,902.5459049899999
903.41814724,1376000,903.41814724
903.41814724,1392000,903.41814724
900.27662686,1408000,900.27662686
900.27662686,1424000,900.27662686
904.3914095100001,1440000,904.3914095100001
904.3914095100001,1456000,904.3914095100001
908.2803518999999,1472000,908.2803518999999
908.2803518999999,1488000,908.2803518999999
910.1428508800001,1504000,910.1428508800001
910.1428508800001,1520000,910.1428508800001
910.8406828999999,1536000,910.8406828999999
910.8406828999999,1552000,910.8406828999999
910.3569078899999,1568000,910.3569078899999
910.3569078899999,1584000,910.3569078899999
908.6777984099999,1600000,908.6777984099999
908.6777984099999,1616000,908.6777984099999
906.64513006,1632000,906.64513006
906.64513006,1648000,906.64513006
906.48802553,1664000,906.48802553
906.48802553,1680000,906.48802553
905.3071767999999,1696000,905.3071767999999
905.3071767999999,1712000,905.3071767999999
912.92729412,1728000,912.92729412
912.92729412,1744000,912.92729412
913.3072513000002,1760000,913.3072513000002
913.3072513000002,1776000,913.3072513000002
913.5019217500001,1792000,913.5019217500001
