#{"t_start": 1634620845.478574, "env_id": "dmc_walker_walk_34522-v1"}
r,l,t
83.036642,1000,41.594753
75.299938,1000,100.667729
83.099799,1000,159.875341
114.872822,1000,218.607639
159.224413,1000,277.624558
205.123132,1000,336.661247
243.987002,1000,396.012481
305.771279,1000,455.001767
313.717429,1000,514.234331
365.627957,1000,572.894193
425.136436,1000,631.371397
376.178275,1000,690.252889
566.962471,1000,749.777916
522.550238,1000,808.852234
617.421948,1000,868.046259
650.884175,1000,927.515765
673.682593,1000,986.582494
718.988086,1000,1045.753842
707.082064,1000,1104.990589
688.65585,1000,1164.240954
793.336474,1000,1223.232528
814.756364,1000,1282.501515
762.73212,1000,1341.880851
747.125262,1000,1401.343919
773.192407,1000,1460.822203
876.695626,1000,1520.178633
881.312273,1000,1579.740702
792.82296,1000,1639.120328
863.926192,1000,1698.62181
804.058571,1000,1758.075708
894.558435,1000,1817.28607
930.990581,1000,1876.56874
914.071939,1000,1935.877871
949.053285,1000,1995.134754
935.396266,1000,2054.378894
915.581413,1000,2113.687155
869.734974,1000,2173.033204
918.44439,1000,2232.219391
872.41431,1000,2291.527934
871.656366,1000,2350.87373
840.843838,1000,2410.255028
943.437166,1000,2469.751672
925.444564,1000,2529.256875
734.979185,1000,2588.841434
743.519848,1000,2648.377613
787.698079,1000,2707.799793
911.119508,1000,2767.400353
892.564407,1000,2826.694198
903.75495,1000,2886.101921
902.854164,1000,2945.631104
746.419215,1000,3004.85815
887.215774,1000,3064.32848
816.79004,1000,3123.752711
946.687218,1000,3183.305568
810.028983,1000,3242.533522
859.600474,1000,3302.055567
962.372461,1000,3361.327543
918.281609,1000,3420.612953
914.951253,1000,3480.023736
896.95759,1000,3539.34949
891.746147,1000,3598.849533
948.025052,1000,3658.118848
942.152296,1000,3717.718734
883.74183,1000,3777.04879
890.905101,1000,3836.644647
898.983978,1000,3895.713784
852.506023,1000,3955.3001
874.091312,1000,4014.737837
959.76956,1000,4074.182468
918.449899,1000,4133.483795
869.085964,1000,4192.536868
617.498947,1000,4251.785547
898.51174,1000,4311.179704
910.627633,1000,4370.449539
925.474293,1000,4430.01625
932.112221,1000,4489.148157
703.450717,1000,4547.913371
974.886267,1000,4607.426291
935.444667,1000,4666.710774
941.333207,1000,4725.989794
799.347445,1000,4785.417619
980.916405,1000,4844.696893
844.098194,1000,4903.750547
974.89058,1000,4962.892123
904.469809,1000,5022.545856
951.886832,1000,5081.966849
895.969342,1000,5141.362878
940.318836,1000,5200.719052
952.653478,1000,5260.184912
960.799279,1000,5319.733814
913.769848,1000,5379.175046
831.930726,1000,5438.833659
860.65912,1000,5498.27329
898.492442,1000,5557.783897
853.31169,1000,5617.289606
910.178302,1000,5676.972712
946.866063,1000,5736.118673
887.427232,1000,5795.471746
972.829665,1000,5854.698821
790.683401,1000,5914.114491
818.835438,1000,5973.951147
857.794113,1000,6033.581237
931.9659,1000,6093.218877
776.24837,1000,6152.693038
936.956171,1000,6212.21437
866.728175,1000,6271.601706
929.087755,1000,6330.797048
908.576193,1000,6390.267205
885.774811,1000,6449.90803
958.407518,1000,6509.33296
916.178077,1000,6568.905077
844.6497,1000,6628.108609
894.587774,1000,6687.309157
734.822023,1000,6746.787051
914.071334,1000,6806.083839
920.478291,1000,6865.773483
919.71746,1000,6925.379123
907.818807,1000,6985.045936
822.005441,1000,7044.789494
839.981574,1000,7103.888067
752.466435,1000,7163.497443
958.74121,1000,7222.953436
843.961469,1000,7282.521302
950.238608,1000,7341.776939
904.765238,1000,7400.840958
