episode_reward,step,true_episode_reward
83.55072184375001,32000,83.55072184375001
83.55072184375001,48000,83.55072184375001
87.04867989062501,64000,87.04867989062501
87.04867989062501,80000,87.04867989062501
93.8560843125,96000,93.8560843125
93.8560843125,112000,93.8560843125
103.04132291,128000,103.04132291
103.04132291,144000,103.04132291
132.30084964000002,160000,132.30084964000002
132.30084964000002,176000,132.30084964000002
157.58997165,192000,157.58997165
157.58997165,208000,157.58997165
191.46921277000004,224000,191.46921277000004
191.46921277000004,240000,191.46921277000004
224.56208720000004,256000,224.56208720000004
224.56208720000004,272000,224.56208720000004
269.11850491999996,288000,269.11850491999996
269.11850491999996,304000,269.11850491999996
312.25901089,320000,312.25901089
312.25901089,336000,312.25901089
349.2036579899999,352000,349.2036579899999
349.2036579899999,368000,349.2036579899999
387.8394786,384000,387.8394786
387.8394786,400000,387.8394786
425.88134716,416000,425.88134716
425.88134716,432000,425.88134716
465.61589347999995,448000,465.61589347999995
465.61589347999995,464000,465.61589347999995
490.72170888000005,480000,490.72170888000005
490.72170888000005,496000,490.72170888000005
523.89923744,512000,523.89923744
523.89923744,528000,523.89923744
551.70792137,544000,551.70792137
551.70792137,560000,551.70792137
581.51429396,576000,581.51429396
581.51429396,592000,581.51429396
604.96134371,608000,604.96134371
604.96134371,624000,604.96134371
624.86214762,640000,624.86214762
624.86214762,656000,624.86214762
639.25072501,672000,639.25072501
639.25072501,688000,639.25072501
654.2620909599999,704000,654.2620909599999
654.2620909599999,720000,654.2620909599999
667.4355863399999,736000,667.4355863399999
667.4355863399999,752000,667.4355863399999
687.2235153299999,768000,687.2235153299999
687.2235153299999,784000,687.2235153299999
702.74804122,800000,702.74804122
702.74804122,816000,702.74804122
712.56786795,832000,712.56786795
712.56786795,848000,712.56786795
718.7097046399999,864000,718.7097046399999
718.7097046399999,880000,718.7097046399999
725.63266393,896000,725.63266393
725.63266393,912000,725.63266393
730.2268545000001,928000,730.2268545000001
730.2268545000001,944000,730.2268545000001
739.1248236900001,960000,739.1248236900001
739.1248236900001,976000,739.1248236900001
741.6838849300002,992000,741.6838849300002
