#{"t_start": 1634657979.2926292, "env_id": "dmc_walker_walk_89092-v1"}
r,l,t
114.093263,1000,39.871107
101.544732,1000,98.854315
95.197134,1000,157.945349
205.639413,1000,216.859936
124.835385,1000,276.143564
169.59583,1000,335.235476
327.099699,1000,394.133326
225.44017,1000,453.333071
338.304829,1000,512.378609
345.881308,1000,571.642831
486.562293,1000,630.772511
464.65538,1000,690.04086
495.711502,1000,749.154845
567.719415,1000,808.347014
603.728798,1000,867.872548
673.606875,1000,927.082282
696.103062,1000,986.295498
661.750008,1000,1045.50644
710.852048,1000,1104.494105
710.361713,1000,1163.521662
708.344993,1000,1222.44573
670.184364,1000,1281.86924
774.264991,1000,1341.209532
707.235485,1000,1400.761143
759.110325,1000,1459.771865
791.543156,1000,1518.935137
877.032491,1000,1577.892503
788.94482,1000,1637.229476
828.798036,1000,1696.506168
869.585057,1000,1755.88138
816.409526,1000,1815.250661
817.86353,1000,1874.44996
899.222056,1000,1933.911682
874.230898,1000,1992.483261
899.306357,1000,2051.831318
772.291261,1000,2110.856398
853.959375,1000,2170.143648
902.149181,1000,2229.269792
905.743705,1000,2288.555666
911.524509,1000,2347.76287
857.392114,1000,2407.155392
727.217791,1000,2466.306753
895.624959,1000,2525.820444
898.251918,1000,2585.133152
875.425054,1000,2644.613459
945.675724,1000,2703.765579
885.786359,1000,2762.940574
960.471803,1000,2822.193576
925.622093,1000,2881.35095
877.07909,1000,2940.728684
927.131594,1000,2999.888606
839.370223,1000,3059.012458
870.446927,1000,3118.488948
931.877205,1000,3177.872637
898.389797,1000,3237.07226
935.300861,1000,3296.004348
939.183414,1000,3355.170288
956.603677,1000,3414.244375
790.314037,1000,3473.645113
895.764824,1000,3532.752224
834.747062,1000,3592.021736
939.951992,1000,3651.459709
830.261346,1000,3710.81667
829.655141,1000,3770.143313
883.075405,1000,3829.677658
966.021675,1000,3888.964521
875.830689,1000,3948.266789
920.553516,1000,4007.744587
930.026365,1000,4067.049306
977.418781,1000,4126.363128
912.579574,1000,4185.498023
912.754601,1000,4244.938799
930.570554,1000,4303.986898
968.426654,1000,4363.084419
967.74387,1000,4421.954793
925.832759,1000,4481.036682
913.99534,1000,4540.059943
979.583519,1000,4599.403931
953.937782,1000,4658.842848
922.809585,1000,4717.913455
855.57678,1000,4777.253105
958.051893,1000,4836.673974
913.838143,1000,4896.109414
895.06399,1000,4955.26963
926.085811,1000,5014.094854
906.775005,1000,5073.177721
913.721159,1000,5132.513314
962.911616,1000,5191.892701
833.286927,1000,5250.759482
959.792634,1000,5310.362336
941.029962,1000,5369.402605
939.270882,1000,5428.402466
822.651524,1000,5487.862573
852.147767,1000,5547.443016
880.318283,1000,5606.626439
911.256161,1000,5665.693187
925.004513,1000,5725.209702
905.329719,1000,5784.28863
965.520555,1000,5843.568738
894.101469,1000,5902.582597
930.787906,1000,5961.882996
925.05006,1000,6021.363179
830.920535,1000,6080.598696
921.075663,1000,6140.010339
929.346694,1000,6199.199718
856.103266,1000,6258.29226
927.543175,1000,6317.177021
879.042553,1000,6376.367238
968.872844,1000,6435.784526
870.282312,1000,6495.372535
940.903179,1000,6553.988353
823.839693,1000,6613.093829
898.513694,1000,6672.515754
807.163832,1000,6731.650224
857.035135,1000,6790.743855
931.010164,1000,6849.955082
790.570611,1000,6909.016604
920.735002,1000,6968.46923
894.504834,1000,7027.925699
854.819009,1000,7087.050187
964.52519,1000,7146.331694
914.286826,1000,7205.392261
938.936972,1000,7264.467677
908.321889,1000,7323.401612
884.820935,1000,7382.53025
