#{"t_start": 1634657976.3392155, "env_id": "dmc_walker_walk_89067-v1"}
r,l,t
63.422436,1000,42.79563
117.540872,1000,101.777694
70.751264,1000,160.869902
133.264515,1000,219.783581
126.126487,1000,279.067498
264.16469,1000,338.159947
289.817023,1000,397.057523
284.217858,1000,456.257228
367.470242,1000,515.303215
439.626223,1000,574.566556
406.698808,1000,633.69631
566.090689,1000,692.964077
506.282809,1000,752.078526
513.733389,1000,811.270961
667.601871,1000,870.795897
670.538994,1000,930.006068
629.634845,1000,989.219396
578.709925,1000,1048.430132
693.97188,1000,1107.417326
718.871201,1000,1166.445287
703.941734,1000,1225.36953
780.848101,1000,1284.792625
796.835778,1000,1344.13329
794.049974,1000,1403.684398
794.09638,1000,1462.695463
811.462609,1000,1521.858219
821.49212,1000,1580.816251
779.387382,1000,1640.1522
896.227603,1000,1699.416906
881.423344,1000,1758.805049
767.041398,1000,1818.174299
926.000391,1000,1877.373148
789.693054,1000,1936.835107
869.362161,1000,1995.407344
880.653966,1000,2054.754555
827.483694,1000,2113.78007
799.062863,1000,2173.067557
858.84253,1000,2232.19278
930.01885,1000,2291.478918
869.100165,1000,2350.686416
886.752463,1000,2410.078371
775.568287,1000,2469.229885
869.462429,1000,2528.743928
858.85726,1000,2588.056347
900.575771,1000,2647.536362
888.09141,1000,2706.688158
915.907154,1000,2765.863718
921.45849,1000,2825.117189
909.477835,1000,2884.274224
899.893272,1000,2943.651595
905.474102,1000,3002.811576
899.732933,1000,3061.935634
901.919566,1000,3121.41203
873.534662,1000,3180.796054
907.886939,1000,3239.995759
933.507119,1000,3298.927668
879.041965,1000,3358.09293
890.419532,1000,3417.167589
876.299629,1000,3476.56827
800.955512,1000,3535.675678
901.596773,1000,3594.944888
890.788544,1000,3654.382789
951.675709,1000,3713.739519
862.798443,1000,3773.066262
904.177992,1000,3832.600271
868.106074,1000,3891.887685
909.896049,1000,3951.189771
915.582058,1000,4010.66718
905.845356,1000,4069.971958
911.664116,1000,4129.286869
931.537035,1000,4188.421494
928.56792,1000,4247.86155
911.264515,1000,4306.909703
928.043619,1000,4366.007449
926.076657,1000,4424.878144
910.67094,1000,4483.960201
938.712384,1000,4542.983615
908.041035,1000,4602.327404
917.144388,1000,4661.765556
924.706123,1000,4720.83731
937.892118,1000,4780.175764
870.243724,1000,4839.59669
923.360329,1000,4899.032146
794.479488,1000,4958.192744
886.555711,1000,5017.017541
927.645438,1000,5076.08812
915.012461,1000,5135.43669
898.638807,1000,5194.815794
888.83088,1000,5253.682967
818.92194,1000,5313.285403
821.990241,1000,5372.325774
914.071909,1000,5431.326155
878.758789,1000,5490.785382
903.292757,1000,5550.365519
919.17535,1000,5609.549325
906.113714,1000,5668.616245
961.157403,1000,5728.133215
912.072383,1000,5787.211569
870.38911,1000,5846.491749
862.781418,1000,5905.506052
835.47935,1000,5964.806664
799.093408,1000,6024.286074
800.492711,1000,6083.521978
942.181765,1000,6142.933338
940.921434,1000,6202.1233
933.361561,1000,6261.215631
833.188675,1000,6320.099751
919.884604,1000,6379.290573
962.786837,1000,6438.7074
871.270866,1000,6498.295569
914.622715,1000,6556.911695
921.042984,1000,6616.016803
820.564257,1000,6675.438364
926.752801,1000,6734.573355
927.776456,1000,6793.667109
877.167907,1000,6852.878088
885.537768,1000,6911.939929
841.712676,1000,6971.391929
817.902703,1000,7030.848526
892.116402,1000,7089.973417
972.743569,1000,7149.254925
926.660531,1000,7208.315912
924.473428,1000,7267.390909
899.044155,1000,7326.325093
900.14626,1000,7385.453682
