#{"t_start": 1634657978.3508945, "env_id": "dmc_walker_walk_89084-v1"}
r,l,t
84.776737,1000,40.80366
109.992661,1000,99.786607
50.536851,1000,158.877867
121.520943,1000,217.791973
186.774667,1000,277.075986
230.384711,1000,336.167906
276.930447,1000,395.065775
325.496017,1000,454.265557
279.872575,1000,513.311156
454.552541,1000,572.575047
430.405255,1000,631.704781
442.119877,1000,690.972992
431.647607,1000,750.087181
481.236691,1000,809.279324
675.863126,1000,868.804463
571.10392,1000,928.014487
785.030521,1000,987.227691
679.315701,1000,1046.438806
557.00677,1000,1105.426169
687.769649,1000,1164.454071
729.189818,1000,1223.378006
767.715087,1000,1282.801475
778.573663,1000,1342.14181
779.547246,1000,1401.693197
704.801379,1000,1460.703967
804.618645,1000,1519.867023
826.998078,1000,1578.824627
893.652111,1000,1638.161432
823.220513,1000,1697.438367
846.893025,1000,1756.813669
819.385783,1000,1816.182878
839.873524,1000,1875.382129
805.729955,1000,1934.843935
802.066396,1000,1993.415524
849.172922,1000,2052.763339
824.805295,1000,2111.788567
940.053297,1000,2171.075875
918.258843,1000,2230.201698
790.918031,1000,2289.487883
894.5616,1000,2348.695255
772.194825,1000,2408.087272
818.604522,1000,2467.238882
936.208699,1000,2526.752556
927.376187,1000,2586.065301
904.341191,1000,2645.545445
740.8708,1000,2704.697379
895.521343,1000,2763.872512
845.737715,1000,2823.125782
900.669305,1000,2882.283028
911.296055,1000,2941.660613
838.732338,1000,3000.82048
954.769072,1000,3059.944583
946.264384,1000,3119.420974
798.333285,1000,3178.804566
870.578112,1000,3238.00452
951.755298,1000,3296.936482
962.95197,1000,3356.10213
905.636631,1000,3415.176447
930.687619,1000,3474.577219
916.295692,1000,3533.68436
930.928399,1000,3592.95382
868.724756,1000,3652.391641
738.296904,1000,3711.748621
930.3785,1000,3771.075328
907.396876,1000,3830.609485
887.318913,1000,3889.896463
884.505978,1000,3949.198827
926.832919,1000,4008.676434
942.002155,1000,4067.981249
906.205929,1000,4127.295343
900.20122,1000,4186.43029
938.592846,1000,4245.870696
789.341589,1000,4304.91884
875.701006,1000,4364.016559
919.45995,1000,4422.886982
845.196225,1000,4481.968854
897.827505,1000,4540.992186
870.463772,1000,4600.335994
953.533003,1000,4659.77479
873.71848,1000,4718.845772
904.673992,1000,4778.184833
918.882728,1000,4837.605875
903.534977,1000,4897.041462
830.788949,1000,4956.201279
911.739824,1000,5015.026736
901.16209,1000,5074.09695
894.606299,1000,5133.445442
938.140906,1000,5192.824758
883.792815,1000,5251.691553
919.149246,1000,5311.294415
878.839583,1000,5370.334776
839.172635,1000,5429.33471
952.886319,1000,5488.794572
944.25453,1000,5548.374971
904.616238,1000,5607.558418
917.967132,1000,5666.625374
866.540205,1000,5726.141934
918.60382,1000,5785.220589
891.281415,1000,5844.50069
814.717624,1000,5903.514735
794.800148,1000,5962.815215
808.161624,1000,6022.295042
804.204087,1000,6081.530836
913.539493,1000,6140.942385
970.534422,1000,6200.131912
942.077433,1000,6259.224407
939.618039,1000,6318.108962
929.670907,1000,6377.299273
959.905675,1000,6436.716383
890.127225,1000,6496.304569
922.132676,1000,6554.920598
953.866269,1000,6614.025988
791.585115,1000,6673.447546
877.082944,1000,6732.582396
962.986471,1000,6791.676011
914.711291,1000,6850.887073
834.343186,1000,6909.948707
923.317907,1000,6969.401127
937.9651,1000,7028.857749
919.766241,1000,7087.982275
881.054296,1000,7147.263819
898.522179,1000,7206.324413
902.233718,1000,7265.399758
873.72388,1000,7324.333832
944.332267,1000,7383.462432
