#{"t_start": 1634657977.406059, "env_id": "dmc_walker_walk_89076-v1"}
r,l,t
82.812007,1000,41.739318
120.288262,1000,100.722048
82.131835,1000,159.813455
128.151262,1000,218.727391
192.811449,1000,278.011399
254.589043,1000,337.103476
254.064487,1000,396.001294
311.573762,1000,455.200938
346.729763,1000,514.246808
348.591048,1000,573.510397
379.007954,1000,632.640199
455.193877,1000,691.908293
495.067227,1000,751.022426
515.679238,1000,810.214739
665.456746,1000,869.73968
672.326468,1000,928.949975
622.307052,1000,988.163074
541.619308,1000,1047.374238
732.954068,1000,1106.361322
760.800871,1000,1165.389155
654.618241,1000,1224.313375
817.439377,1000,1283.73647
843.71657,1000,1343.077198
845.965931,1000,1402.628519
834.653391,1000,1461.639378
863.151468,1000,1520.802104
835.536531,1000,1579.760167
838.564634,1000,1639.096452
919.446029,1000,1698.360784
894.148138,1000,1757.748955
866.089136,1000,1817.118304
837.482219,1000,1876.317263
941.669958,1000,1935.779152
821.970457,1000,1994.351117
898.034842,1000,2053.698567
871.106283,1000,2112.723943
881.489212,1000,2172.011402
866.106033,1000,2231.136803
936.773658,1000,2290.42284
888.232004,1000,2349.630383
860.366299,1000,2409.02246
859.576593,1000,2468.173922
892.831522,1000,2527.687896
909.41974,1000,2587.000489
868.976299,1000,2646.480454
865.501974,1000,2705.632476
915.280831,1000,2764.807777
934.690312,1000,2824.061006
917.049366,1000,2883.218254
900.567712,1000,2942.595736
919.464522,1000,3001.755678
902.540405,1000,3060.87968
890.781647,1000,3120.356175
961.664547,1000,3179.739947
951.154462,1000,3238.939722
938.510102,1000,3297.871569
938.441837,1000,3357.037212
864.352708,1000,3416.111706
935.781475,1000,3475.512309
931.897498,1000,3534.619595
881.344892,1000,3593.88892
900.580124,1000,3653.326865
953.12521,1000,3712.683702
894.061098,1000,3772.010476
930.226154,1000,3831.54461
769.113137,1000,3890.831613
950.729179,1000,3950.133977
900.89149,1000,4009.611504
718.938435,1000,4068.91626
928.42248,1000,4128.230722
866.625069,1000,4187.365665
859.488558,1000,4246.805869
880.800808,1000,4305.853878
899.554894,1000,4364.951585
900.878083,1000,4423.82233
951.306373,1000,4482.904129
929.061518,1000,4541.927559
857.351636,1000,4601.271358
911.465925,1000,4660.709928
897.838161,1000,4719.781012
937.644145,1000,4779.12004
907.798777,1000,4838.540929
833.583243,1000,4897.976459
748.798046,1000,4957.136605
970.69226,1000,5015.961951
897.806048,1000,5075.032123
882.46944,1000,5134.380659
917.39975,1000,5193.759932
902.360564,1000,5252.626831
940.16387,1000,5312.229477
914.67624,1000,5371.269957
856.324016,1000,5430.269981
950.670786,1000,5489.729326
924.481997,1000,5549.309877
949.026064,1000,5608.493359
742.390701,1000,5667.560476
907.90899,1000,5727.077065
827.334937,1000,5786.155752
872.071417,1000,5845.435846
875.644943,1000,5904.450008
913.273775,1000,5963.75053
865.518806,1000,6023.230234
907.606323,1000,6082.465976
877.618058,1000,6141.877519
906.20816,1000,6201.067193
966.849555,1000,6260.159728
938.658178,1000,6319.043965
897.32236,1000,6378.234533
927.059072,1000,6437.651518
874.034689,1000,6497.239568
806.362231,1000,6555.855768
931.580595,1000,6614.96103
831.220125,1000,6674.382832
957.316268,1000,6733.517399
911.076866,1000,6792.611174
858.426952,1000,6851.822304
885.973817,1000,6910.88393
879.164044,1000,6970.336083
786.438186,1000,7029.792621
833.188053,1000,7088.917449
892.20464,1000,7148.198927
747.3465,1000,7207.259863
934.40874,1000,7266.334883
860.894601,1000,7325.268995
840.554128,1000,7384.397744
