#{"t_start": 1634657977.642712, "env_id": "dmc_walker_walk_89078-v1"}
r,l,t
67.407511,1000,41.504965
116.854139,1000,100.48774
170.301067,1000,159.579113
96.155414,1000,218.493192
61.129262,1000,277.777017
240.180784,1000,336.869152
275.07068,1000,395.766957
258.407664,1000,454.966743
327.153948,1000,514.012457
480.238175,1000,573.276057
429.559634,1000,632.405913
420.133972,1000,691.67403
421.834744,1000,750.788139
637.290932,1000,809.980397
655.440482,1000,869.505427
636.938411,1000,928.715661
623.618839,1000,987.928731
681.21172,1000,1047.139997
733.855791,1000,1106.127055
719.761229,1000,1165.154952
827.632572,1000,1224.079077
669.977164,1000,1283.502225
702.418893,1000,1342.842955
779.483767,1000,1402.394284
819.107672,1000,1461.405128
852.479304,1000,1520.567776
781.124821,1000,1579.525906
876.816524,1000,1638.862277
846.118492,1000,1698.126541
898.730013,1000,1757.514655
877.480691,1000,1816.883981
859.400581,1000,1876.083122
888.928922,1000,1935.544888
753.988289,1000,1994.116736
850.747718,1000,2053.464397
935.565174,1000,2112.489677
795.555157,1000,2171.777133
882.536639,1000,2230.90259
823.333089,1000,2290.188567
763.094292,1000,2349.396094
875.944373,1000,2408.788147
916.22205,1000,2467.939605
908.022212,1000,2527.453663
875.031084,1000,2586.766314
914.514758,1000,2646.246226
913.609047,1000,2705.398277
905.840059,1000,2764.573544
848.573361,1000,2823.826727
858.74516,1000,2882.984033
910.546301,1000,2942.361551
809.264588,1000,3001.521513
933.371773,1000,3060.645556
882.504227,1000,3120.121963
889.903273,1000,3179.505687
908.93605,1000,3238.705522
932.277072,1000,3297.637329
812.537483,1000,3356.802963
971.412673,1000,3415.877465
803.8723,1000,3475.278097
918.787127,1000,3534.385371
898.79948,1000,3593.654758
927.888832,1000,3653.092586
940.303353,1000,3712.449447
915.327197,1000,3771.776182
906.435083,1000,3831.310416
902.855007,1000,3890.597402
933.561517,1000,3949.899713
919.232179,1000,4009.377301
844.536083,1000,4068.682156
890.809351,1000,4127.996408
923.296345,1000,4187.131319
903.596582,1000,4246.571578
937.817922,1000,4305.619674
837.116653,1000,4364.717384
921.300602,1000,4423.58803
853.869208,1000,4482.66991
927.951784,1000,4541.693293
914.561411,1000,4601.03707
951.737501,1000,4660.475692
873.304975,1000,4719.546732
944.213864,1000,4778.885829
893.070615,1000,4838.306782
916.722206,1000,4897.742309
945.3454,1000,4956.902352
937.759672,1000,5015.727641
926.088594,1000,5074.797878
853.300569,1000,5134.146422
933.844572,1000,5193.525739
863.036027,1000,5252.392568
884.016015,1000,5311.995274
841.717204,1000,5371.035674
943.071017,1000,5430.035742
920.303449,1000,5489.495246
920.332938,1000,5549.075604
912.461305,1000,5608.259224
964.361767,1000,5667.326225
945.214234,1000,5726.842853
806.827231,1000,5785.921515
927.065926,1000,5845.201729
915.997984,1000,5904.215689
925.808909,1000,5963.516252
834.576498,1000,6022.995966
945.788127,1000,6082.231696
929.444208,1000,6141.643272
854.469564,1000,6200.832885
831.598485,1000,6259.925498
902.864627,1000,6318.809751
845.803884,1000,6378.000237
937.70666,1000,6437.417283
898.657194,1000,6497.005366
899.781327,1000,6555.621507
943.45487,1000,6614.726826
868.403744,1000,6674.148581
771.86986,1000,6733.283319
917.135098,1000,6792.376877
924.011695,1000,6851.587994
914.93144,1000,6910.649742
965.89321,1000,6970.101914
950.251112,1000,7029.558525
917.899098,1000,7088.68324
929.774039,1000,7147.964657
945.597769,1000,7207.025571
936.942292,1000,7266.100576
886.708468,1000,7325.034806
943.985666,1000,7384.163535
