#{"t_start": 1634628272.4891798, "env_id": "dmc_walker_walk_45153-v1"}
r,l,t
55.768191,1000,39.210348
95.674222,1000,98.306007
88.92305,1000,157.393879
149.042079,1000,216.307882
190.50505,1000,275.489136
237.656683,1000,334.686719
183.474761,1000,393.841435
185.119241,1000,453.119613
320.61338,1000,512.427936
311.468685,1000,571.415269
457.754751,1000,630.096659
395.904936,1000,689.310259
389.881636,1000,748.200109
539.300339,1000,807.170586
640.92099,1000,866.575341
680.487777,1000,925.690153
596.785757,1000,984.703654
706.701326,1000,1043.78207
699.913208,1000,1102.972436
788.415914,1000,1161.849893
730.016399,1000,1221.248819
745.022671,1000,1280.653885
852.184369,1000,1339.696462
754.09493,1000,1398.871097
841.302126,1000,1457.756882
800.394547,1000,1516.895572
773.242763,1000,1576.074057
726.999091,1000,1635.138606
842.400428,1000,1694.187157
661.326342,1000,1753.342914
800.954763,1000,1812.497462
777.655285,1000,1871.590439
870.394744,1000,1930.503016
764.648165,1000,1989.633666
876.284093,1000,2048.519332
797.148437,1000,2107.606773
827.093189,1000,2166.897863
845.478828,1000,2226.021541
825.764545,1000,2285.169834
874.929751,1000,2344.553114
926.357323,1000,2403.693359
778.562597,1000,2462.638832
833.043687,1000,2521.563745
886.389039,1000,2580.445983
765.603382,1000,2639.223737
861.357344,1000,2698.26934
898.061917,1000,2757.591872
769.002698,1000,2816.597938
887.457856,1000,2875.739537
835.436147,1000,2934.941257
871.27365,1000,2994.148221
894.623401,1000,3053.377537
916.480484,1000,3111.954109
781.98584,1000,3170.902857
831.714608,1000,3230.274866
826.997346,1000,3288.977772
898.979206,1000,3348.354287
883.553894,1000,3407.476756
867.794597,1000,3466.735867
843.922774,1000,3525.961934
863.77425,1000,3585.007303
802.120595,1000,3644.190474
841.843392,1000,3703.468952
808.003241,1000,3762.356278
887.888504,1000,3821.248676
858.146749,1000,3880.255069
877.762494,1000,3939.183771
908.380745,1000,3998.560438
841.353845,1000,4058.253687
852.034504,1000,4117.557639
837.075611,1000,4176.826995
627.395049,1000,4236.060626
916.929295,1000,4295.429045
898.028955,1000,4355.077002
708.301376,1000,4414.547002
906.867019,1000,4474.099184
884.231043,1000,4533.022431
944.007664,1000,4592.296384
889.705954,1000,4651.661366
920.730008,1000,4710.9797
808.179955,1000,4769.778862
875.585718,1000,4828.77147
899.734775,1000,4888.269241
873.189444,1000,4947.469967
847.342495,1000,5006.754141
894.106351,1000,5065.988334
862.475183,1000,5124.744494
867.26159,1000,5183.991838
854.103892,1000,5243.096038
747.314516,1000,5302.195066
896.764577,1000,5361.435443
890.706621,1000,5420.614714
873.47635,1000,5479.910923
891.599052,1000,5539.13172
831.377861,1000,5598.313524
895.575705,1000,5657.508248
889.454665,1000,5716.833226
854.437175,1000,5775.938321
911.166503,1000,5835.206466
895.497818,1000,5894.608815
913.108988,1000,5953.673133
932.821817,1000,6012.992718
824.79102,1000,6072.398303
750.399158,1000,6131.777035
833.243005,1000,6191.492629
887.588598,1000,6250.626199
862.853043,1000,6309.962694
34.122548,1000,6369.062832
923.062386,1000,6428.423628
938.933321,1000,6487.808326
899.128344,1000,6547.140472
884.091988,1000,6606.445938
869.322742,1000,6665.440307
896.450575,1000,6724.889756
902.631051,1000,6784.049851
913.643981,1000,6843.258596
903.148395,1000,6902.550307
881.718872,1000,6962.042981
843.496987,1000,7021.368004
927.28108,1000,7080.716472
918.299276,1000,7139.838807
19.242914,1000,7199.094456
846.084959,1000,7258.460813
906.614919,1000,7317.790599
914.412748,1000,7377.209061
