#{"t_start": 1634628269.6638036, "env_id": "dmc_walker_walk_45129-v1"}
r,l,t
82.52989,1000,42.006815
78.858667,1000,101.103081
139.591816,1000,160.191596
82.703782,1000,219.10503
180.007119,1000,278.285474
181.244544,1000,337.483206
185.54074,1000,396.63846
194.953429,1000,455.916093
298.304634,1000,515.224807
387.053452,1000,574.212406
325.401765,1000,632.893429
466.874697,1000,692.107375
432.252643,1000,750.997358
543.844114,1000,809.967167
601.458224,1000,869.372709
559.797824,1000,928.487282
609.497504,1000,987.500481
711.760988,1000,1046.579088
706.321572,1000,1105.769435
723.746077,1000,1164.647056
750.819447,1000,1224.044977
784.665788,1000,1283.450433
690.918969,1000,1342.493827
773.63268,1000,1401.667712
827.825104,1000,1460.553542
852.802333,1000,1519.692224
805.69293,1000,1578.870335
794.12626,1000,1637.935213
725.107513,1000,1696.983636
687.906773,1000,1756.139205
727.328491,1000,1815.294342
822.299857,1000,1874.387245
781.671386,1000,1933.299737
843.300826,1000,1992.430708
823.807751,1000,2051.316157
796.034446,1000,2110.403111
796.380061,1000,2169.693815
849.585868,1000,2228.818622
749.156823,1000,2287.966082
890.034693,1000,2347.349225
875.582221,1000,2406.489993
811.529883,1000,2465.435076
793.885798,1000,2524.36025
884.052555,1000,2583.242358
817.018998,1000,2642.020744
892.89495,1000,2701.065997
715.399499,1000,2760.388316
861.760954,1000,2819.394938
848.887746,1000,2878.535236
916.329682,1000,2937.737404
914.790674,1000,2996.945049
826.780639,1000,3056.174403
872.662382,1000,3114.750419
900.435181,1000,3173.699076
835.002262,1000,3233.071173
918.495323,1000,3291.774485
837.582418,1000,3351.149949
872.448495,1000,3410.273429
881.51873,1000,3469.532109
887.983259,1000,3528.75808
891.497304,1000,3587.803938
909.454049,1000,3646.987191
818.913479,1000,3706.264648
871.798243,1000,3765.153185
885.214346,1000,3824.045049
888.508545,1000,3883.051669
879.301141,1000,3941.980406
881.291278,1000,4001.356314
874.394221,1000,4061.049975
912.441565,1000,4120.353774
728.56565,1000,4179.622955
834.990426,1000,4238.856899
792.619827,1000,4298.225277
854.750109,1000,4357.872431
860.576385,1000,4417.343727
876.080008,1000,4476.895657
790.341728,1000,4535.81919
903.823466,1000,4595.092673
865.815848,1000,4654.457355
906.539273,1000,4713.775672
885.763775,1000,4772.575375
851.480743,1000,4831.567742
769.036674,1000,4891.06515
872.030379,1000,4950.266092
828.229852,1000,5009.549812
817.990924,1000,5068.784641
917.375694,1000,5127.541346
811.705346,1000,5186.7882
903.346599,1000,5245.892492
824.234513,1000,5304.991146
826.311475,1000,5364.231363
858.046566,1000,5423.411507
912.494754,1000,5482.707184
846.078377,1000,5541.928238
886.365161,1000,5601.10999
697.863711,1000,5660.30456
765.827168,1000,5719.629659
660.557511,1000,5778.734888
854.251997,1000,5838.002662
785.625917,1000,5897.404205
817.799192,1000,5956.469342
822.216016,1000,6015.788862
840.84874,1000,6075.194388
890.784503,1000,6134.573226
51.700858,1000,6194.288997
910.056378,1000,6253.422515
911.713642,1000,6312.758892
810.511186,1000,6371.858886
869.966784,1000,6431.219798
847.11975,1000,6490.604826
902.554992,1000,6549.936583
828.047056,1000,6609.241857
855.283452,1000,6668.236758
869.431426,1000,6727.685739
916.462904,1000,6786.846612
885.493237,1000,6846.055052
910.273724,1000,6905.345924
807.827257,1000,6964.838941
745.807277,1000,7024.163244
882.202802,1000,7083.512359
782.144686,1000,7142.634443
898.051646,1000,7201.890595
894.042208,1000,7261.256987
865.354677,1000,7320.587068
915.128344,1000,7380.004953
