episode_reward,step,true_episode_reward
86.7409275,32000,86.7409275
86.7409275,48000,86.7409275
84.56874537499999,64000,84.56874537499999
84.56874537499999,80000,84.56874537499999
92.82966658333332,96000,92.82966658333332
92.82966658333332,112000,92.82966658333332
109.47359550000002,128000,109.47359550000002
109.47359550000002,144000,109.47359550000002
137.68960876,160000,137.68960876
137.68960876,176000,137.68960876
169.37932145,192000,169.37932145
169.37932145,208000,169.37932145
207.33821096,224000,207.33821096
207.33821096,240000,207.33821096
246.9313872,256000,246.9313872
246.9313872,272000,246.9313872
297.08208955,288000,297.08208955
297.08208955,304000,297.08208955
343.4421527299999,320000,343.4421527299999
343.4421527299999,336000,343.4421527299999
398.5566111,352000,398.5566111
398.5566111,368000,398.5566111
436.5279218999999,384000,436.5279218999999
436.5279218999999,400000,436.5279218999999
473.61869135000006,416000,473.61869135000006
473.61869135000006,432000,473.61869135000006
499.2009360199999,448000,499.2009360199999
499.2009360199999,464000,499.2009360199999
526.4270282800001,480000,526.4270282800001
526.4270282800001,496000,526.4270282800001
553.5666455100001,512000,553.5666455100001
553.5666455100001,528000,553.5666455100001
576.4985004600001,544000,576.4985004600001
576.4985004600001,560000,576.4985004600001
609.46164743,576000,609.46164743
609.46164743,592000,609.46164743
637.0608540599999,608000,637.0608540599999
637.0608540599999,624000,637.0608540599999
673.29238287,640000,673.29238287
673.29238287,656000,673.29238287
695.7762526199999,672000,695.7762526199999
695.7762526199999,688000,695.7762526199999
719.3467708900002,704000,719.3467708900002
719.3467708900002,720000,719.3467708900002
737.0920533499999,736000,737.0920533499999
737.0920533499999,752000,737.0920533499999
754.8891494200001,768000,754.8891494200001
754.8891494200001,784000,754.8891494200001
774.2486967100001,800000,774.2486967100001
774.2486967100001,816000,774.2486967100001
788.0282269800002,832000,788.0282269800002
788.0282269800002,848000,788.0282269800002
799.3460473400003,864000,799.3460473400003
799.3460473400003,880000,799.3460473400003
808.3114422699998,896000,808.3114422699998
808.3114422699998,912000,808.3114422699998
823.46597576,928000,823.46597576
823.46597576,944000,823.46597576
838.3495294200002,960000,838.3495294200002
838.3495294200002,976000,838.3495294200002
856.46837962,992000,856.46837962
856.46837962,1008000,856.46837962
870.76589553,1024000,870.76589553
870.76589553,1040000,870.76589553
882.5437341500001,1056000,882.5437341500001
882.5437341500001,1072000,882.5437341500001
882.2465623499999,1088000,882.2465623499999
882.2465623499999,1104000,882.2465623499999
883.5715544499998,1120000,883.5715544499998
883.5715544499998,1136000,883.5715544499998
883.4663775200002,1152000,883.4663775200002
883.4663775200002,1168000,883.4663775200002
878.5684999100001,1184000,878.5684999100001
878.5684999100001,1200000,878.5684999100001
881.7802589400001,1216000,881.7802589400001
881.7802589400001,1232000,881.7802589400001
877.4004698999998,1248000,877.4004698999998
877.4004698999998,1264000,877.4004698999998
882.62898381,1280000,882.62898381
882.62898381,1296000,882.62898381
884.4363621200001,1312000,884.4363621200001
884.4363621200001,1328000,884.4363621200001
887.1301442600001,1344000,887.1301442600001
887.1301442600001,1360000,887.1301442600001
883.92864516,1376000,883.92864516
883.92864516,1392000,883.92864516
885.49210737,1408000,885.49210737
885.49210737,1424000,885.49210737
884.5736498200002,1440000,884.5736498200002
884.5736498200002,1456000,884.5736498200002
888.74019684,1472000,888.74019684
888.74019684,1488000,888.74019684
887.2865441299998,1504000,887.2865441299998
887.2865441299998,1520000,887.2865441299998
886.90313579,1536000,886.90313579
886.90313579,1552000,886.90313579
892.72297269,1568000,892.72297269
892.72297269,1584000,892.72297269
896.3543242300002,1600000,896.3543242300002
896.3543242300002,1616000,896.3543242300002
900.54212391,1632000,900.54212391
900.54212391,1648000,900.54212391
893.9893331599998,1664000,893.9893331599998
893.9893331599998,1680000,893.9893331599998
896.7038441499999,1696000,896.7038441499999
896.7038441499999,1712000,896.7038441499999
893.2437717900002,1728000,893.2437717900002
893.2437717900002,1744000,893.2437717900002
898.21092976,1760000,898.21092976
898.21092976,1776000,898.21092976
900.8172453999998,1792000,900.8172453999998
900.8172453999998,1808000,900.8172453999998
901.6173773800001,1824000,901.6173773800001
901.6173773800001,1840000,901.6173773800001
897.3469204300002,1856000,897.3469204300002
897.3469204300002,1872000,897.3469204300002
892.93146023,1888000,892.93146023
892.93146023,1904000,892.93146023
891.6158344800001,1920000,891.6158344800001
891.6158344800001,1936000,891.6158344800001
884.25779784,1952000,884.25779784
884.25779784,1968000,884.25779784
888.7686944,1984000,888.7686944
888.7686944,2000000,888.7686944
893.2376300800001,2016000,893.2376300800001
893.2376300800001,2032000,893.2376300800001
903.5284561300001,2048000,903.5284561300001
903.5284561300001,2064000,903.5284561300001
898.92211714,2080000,898.92211714
898.92211714,2096000,898.92211714
901.5593325099998,2112000,901.5593325099998
901.5593325099998,2128000,901.5593325099998
901.2629950800001,2144000,901.2629950800001
901.2629950800001,2160000,901.2629950800001
902.3473620299998,2176000,902.3473620299998
902.3473620299998,2192000,902.3473620299998
897.86437774,2208000,897.86437774
897.86437774,2224000,897.86437774
894.44227543,2240000,894.44227543
894.44227543,2256000,894.44227543
898.7159209500002,2272000,898.7159209500002
898.7159209500002,2288000,898.7159209500002
890.4365041299998,2304000,890.4365041299998
890.4365041299998,2320000,890.4365041299998
891.7806167800002,2336000,891.7806167800002
891.7806167800002,2352000,891.7806167800002
887.7427132799999,2368000,887.7427132799999
887.7427132799999,2384000,887.7427132799999
890.8433702499999,2400000,890.8433702499999
890.8433702499999,2416000,890.8433702499999
892.56692261,2432000,892.56692261
892.56692261,2448000,892.56692261
898.12300043,2464000,898.12300043
898.12300043,2480000,898.12300043
896.93082922,2496000,896.93082922
896.93082922,2512000,896.93082922
900.39126819,2528000,900.39126819
900.39126819,2544000,900.39126819
900.87402605,2560000,900.87402605
900.87402605,2576000,900.87402605
900.60666309,2592000,900.60666309
900.60666309,2608000,900.60666309
906.2473155199998,2624000,906.2473155199998
906.2473155199998,2640000,906.2473155199998
911.0447194000001,2656000,911.0447194000001
911.0447194000001,2672000,911.0447194000001
917.8245595699998,2688000,917.8245595699998
917.8245595699998,2704000,917.8245595699998
913.63011017,2720000,913.63011017
913.63011017,2736000,913.63011017
908.0206406199999,2752000,908.0206406199999
