#{"t_start": 1634613436.802811, "env_id": "dmc_walker_walk_23463-v1"}
r,l,t
104.583554,1000,41.108644
78.317607,1000,99.9988
95.518828,1000,158.847525
106.313473,1000,217.840113
162.163382,1000,277.155605
177.706931,1000,335.99985
204.914392,1000,395.259872
224.019624,1000,454.346335
372.67963,1000,513.448208
398.228135,1000,572.439285
428.705222,1000,631.379957
464.754373,1000,690.626966
572.879292,1000,749.529763
504.281245,1000,808.496803
641.238873,1000,867.740372
548.624915,1000,927.120249
513.26882,1000,985.995785
610.123187,1000,1044.897475
648.617599,1000,1104.092771
752.910176,1000,1163.170735
737.053115,1000,1222.193852
528.05191,1000,1281.137864
741.815586,1000,1340.341569
758.068423,1000,1399.530848
725.09343,1000,1458.752495
864.809736,1000,1518.08258
843.048944,1000,1577.265491
859.758642,1000,1636.646749
764.777702,1000,1696.169685
873.952637,1000,1755.236828
869.248416,1000,1814.756566
888.92775,1000,1873.88727
763.548381,1000,1933.368264
919.722118,1000,1992.59357
816.83458,1000,2051.638203
918.638178,1000,2110.868882
932.545626,1000,2170.076367
922.104326,1000,2228.924085
939.60818,1000,2288.255043
915.094859,1000,2347.773026
900.450878,1000,2406.96688
898.861047,1000,2465.916791
823.440296,1000,2524.952303
944.644896,1000,2584.275921
849.06738,1000,2643.751492
880.330649,1000,2703.181807
851.692406,1000,2762.543959
715.661953,1000,2821.714088
895.033817,1000,2881.380251
896.424544,1000,2940.699419
886.8938,1000,3000.247554
898.434577,1000,3059.207924
956.777698,1000,3118.456296
906.433506,1000,3177.774774
900.361072,1000,3237.003721
878.918128,1000,3296.328383
882.877677,1000,3355.64883
846.368603,1000,3414.794203
889.611163,1000,3474.067103
939.222813,1000,3532.985016
856.219902,1000,3592.256413
948.070269,1000,3651.347427
925.739954,1000,3710.750311
941.764421,1000,3769.79341
844.75849,1000,3828.944684
904.832663,1000,3888.176181
861.140228,1000,3947.730382
914.451871,1000,4006.807901
825.419598,1000,4065.812068
957.935303,1000,4125.237456
887.602521,1000,4184.350135
959.142514,1000,4243.689753
907.785209,1000,4303.128074
917.237388,1000,4362.24227
960.981343,1000,4421.561787
938.90503,1000,4480.901826
847.070104,1000,4540.141295
958.501483,1000,4599.467555
947.17104,1000,4658.273295
934.212201,1000,4717.642989
943.206143,1000,4776.857329
895.62679,1000,4836.048533
921.486958,1000,4895.539234
960.457594,1000,4954.791458
926.694745,1000,5014.078823
875.029709,1000,5073.241756
933.480882,1000,5132.589293
846.61327,1000,5191.516071
890.076696,1000,5250.941386
870.503658,1000,5310.371837
916.687503,1000,5369.950047
928.518051,1000,5429.075952
873.760566,1000,5487.833005
941.274992,1000,5547.065083
931.309424,1000,5606.253677
729.991614,1000,5665.715631
908.200839,1000,5725.151996
862.896918,1000,5784.029166
930.819905,1000,5843.375479
928.828524,1000,5902.553294
915.847387,1000,5961.576285
918.413237,1000,6020.762222
936.018629,1000,6080.309767
868.549567,1000,6139.767426
872.306382,1000,6199.125224
979.344489,1000,6258.406508
952.494747,1000,6317.797629
933.736117,1000,6377.191099
886.653451,1000,6436.405125
911.70208,1000,6495.675555
909.630188,1000,6555.319777
873.207052,1000,6614.612788
890.151808,1000,6673.678007
847.176754,1000,6732.774456
834.984174,1000,6791.955189
836.691622,1000,6851.351403
872.95194,1000,6910.295543
890.231174,1000,6969.418002
943.738365,1000,7028.670571
897.581352,1000,7088.26845
882.503905,1000,7147.292265
919.516949,1000,7206.792846
921.906083,1000,7266.115424
853.566411,1000,7325.495476
953.949961,1000,7384.886419
