#{"t_start": 1634613435.72596, "env_id": "dmc_walker_walk_23454-v1"}
r,l,t
123.084216,1000,42.174915
75.368542,1000,101.064991
83.488738,1000,159.913953
107.597229,1000,218.906536
188.763768,1000,278.221896
173.155896,1000,337.066347
259.023628,1000,396.326207
268.93108,1000,455.412441
305.688006,1000,514.514497
344.26135,1000,573.505363
506.888275,1000,632.446223
526.2473,1000,691.693145
422.120981,1000,750.596003
473.951219,1000,809.563368
549.500897,1000,868.806399
679.926502,1000,928.186248
642.44993,1000,987.062031
654.305135,1000,1045.963372
682.48705,1000,1105.158931
701.289519,1000,1164.236924
670.945893,1000,1223.25997
737.039847,1000,1282.20397
745.427979,1000,1341.407612
781.186521,1000,1400.597208
762.450512,1000,1459.818757
789.942662,1000,1519.148729
824.481465,1000,1578.331843
834.09682,1000,1637.712537
890.544011,1000,1697.235761
907.559183,1000,1756.302977
875.712451,1000,1815.822792
892.262981,1000,1874.953452
918.848818,1000,1934.434345
884.227287,1000,1993.659609
883.447459,1000,2052.704409
780.917915,1000,2111.934937
902.65031,1000,2171.142155
893.228729,1000,2229.990027
921.019863,1000,2289.321094
860.668497,1000,2348.839121
889.247328,1000,2408.019868
884.35176,1000,2466.983029
897.527852,1000,2526.018397
900.618104,1000,2585.342194
814.281104,1000,2644.817785
922.165425,1000,2704.247618
827.049473,1000,2763.609753
937.964592,1000,2822.779931
940.685051,1000,2882.446478
856.030092,1000,2941.76534
887.996169,1000,3001.313385
717.368328,1000,3060.273949
917.601781,1000,3119.522462
810.341113,1000,3178.840636
923.557076,1000,3238.0694
948.66651,1000,3297.394428
854.022058,1000,3356.714696
912.842162,1000,3415.860208
870.10383,1000,3475.133307
928.687233,1000,3534.051192
778.516662,1000,3593.322312
938.13298,1000,3652.413428
917.017614,1000,3711.816331
826.455987,1000,3770.859365
854.615692,1000,3830.010735
894.870303,1000,3889.242391
865.666975,1000,3948.796084
933.708122,1000,4007.873755
840.996484,1000,4066.878254
942.412743,1000,4126.303225
857.614816,1000,4185.415993
929.460118,1000,4244.755567
928.635108,1000,4304.194043
862.794853,1000,4363.308129
898.118508,1000,4422.627892
866.305533,1000,4481.967931
941.167134,1000,4541.207115
886.897494,1000,4600.533707
871.846304,1000,4659.339276
851.328316,1000,4718.708945
840.809725,1000,4777.923397
955.802137,1000,4837.114788
952.919747,1000,4896.604886
924.006867,1000,4955.857546
938.074635,1000,5015.144908
838.355031,1000,5074.307763
926.450184,1000,5133.655117
803.405047,1000,5192.582299
872.039705,1000,5252.007278
843.947132,1000,5311.437849
874.041582,1000,5371.015873
971.874394,1000,5430.141996
874.846649,1000,5488.899072
898.778053,1000,5548.130778
949.203023,1000,5607.319637
836.593181,1000,5666.781631
892.927365,1000,5726.218024
953.058902,1000,5785.095294
981.00087,1000,5844.44142
848.403906,1000,5903.619147
906.171348,1000,5962.642328
923.475092,1000,6021.828231
925.891204,1000,6081.375619
939.633866,1000,6140.833227
927.899987,1000,6200.191086
899.369341,1000,6259.472519
948.280348,1000,6318.863206
946.234228,1000,6378.257052
937.925074,1000,6437.471127
932.180661,1000,6496.741463
689.388655,1000,6556.385368
872.895525,1000,6615.678845
874.566242,1000,6674.744145
786.057847,1000,6733.840624
851.426355,1000,6793.020956
952.815381,1000,6852.417215
889.464844,1000,6911.361473
939.999834,1000,6970.483708
801.648388,1000,7029.73642
908.92933,1000,7089.334515
943.723735,1000,7148.358389
943.866766,1000,7207.858814
907.212563,1000,7267.181375
978.481905,1000,7326.561551
850.332494,1000,7385.952261
