#{"t_start": 1634613437.7408192, "env_id": "dmc_walker_walk_23471-v1"}
r,l,t
81.085989,1000,40.180071
93.895266,1000,99.07042
101.284874,1000,157.91875
135.370162,1000,216.911544
149.327687,1000,276.227256
211.957796,1000,335.071089
255.654898,1000,394.331437
245.58636,1000,453.417784
453.46768,1000,512.519565
374.882412,1000,571.510908
472.904604,1000,630.451236
435.37183,1000,689.698492
512.318116,1000,748.601142
513.896895,1000,807.568054
577.439453,1000,866.81215
473.760625,1000,926.19174
597.140717,1000,985.067292
617.379973,1000,1043.969133
657.787406,1000,1103.164184
658.72089,1000,1162.241997
692.103384,1000,1221.26531
767.854564,1000,1280.209565
798.26116,1000,1339.413144
834.089613,1000,1398.602196
774.277275,1000,1457.823961
811.634092,1000,1517.154083
855.966398,1000,1576.336828
809.676203,1000,1635.718399
853.431678,1000,1695.24141
814.396116,1000,1754.308301
925.962458,1000,1813.828222
848.692891,1000,1872.958612
925.636276,1000,1932.439897
918.747802,1000,1991.664974
923.89284,1000,2050.709641
859.732521,1000,2109.940583
901.875552,1000,2169.147845
934.042666,1000,2227.995538
904.133342,1000,2287.326638
895.92287,1000,2346.844663
935.91176,1000,2406.038585
923.207514,1000,2464.988173
885.586441,1000,2524.023902
899.113769,1000,2583.347702
906.063507,1000,2642.822982
899.794698,1000,2702.253473
894.857309,1000,2761.615635
807.389958,1000,2820.785667
869.860299,1000,2880.451923
882.539008,1000,2939.771257
932.606926,1000,2999.319538
918.700192,1000,3058.279375
953.995128,1000,3117.527703
914.299633,1000,3176.846441
918.506226,1000,3236.075635
963.555269,1000,3295.400012
792.826507,1000,3354.720376
907.512439,1000,3413.865871
902.501411,1000,3473.138488
771.519133,1000,3532.056569
904.042896,1000,3591.328394
902.172523,1000,3650.419457
896.567796,1000,3709.821985
849.151729,1000,3768.865011
849.541664,1000,3828.016159
915.005737,1000,3887.24787
937.784555,1000,3946.802115
927.53495,1000,4005.88011
979.468056,1000,4064.88361
925.381431,1000,4124.30911
905.372031,1000,4183.421688
828.860339,1000,4242.761449
929.110258,1000,4302.19975
911.672283,1000,4361.313851
956.655206,1000,4420.633305
953.961964,1000,4479.973336
890.310985,1000,4539.212974
766.225872,1000,4598.539108
926.074593,1000,4657.345031
913.370696,1000,4716.714704
838.335978,1000,4775.928963
963.454422,1000,4835.120234
932.131283,1000,4894.611047
974.444504,1000,4953.862964
939.819777,1000,5013.15029
940.699808,1000,5072.313486
921.208902,1000,5131.660961
902.129581,1000,5190.587624
893.163224,1000,5250.013138
888.510767,1000,5309.443639
940.814563,1000,5369.034719
888.99374,1000,5428.147563
978.925207,1000,5486.904464
941.162985,1000,5546.136947
927.230814,1000,5605.325211
889.094197,1000,5664.787418
873.187469,1000,5724.223504
954.532527,1000,5783.100861
868.281088,1000,5842.447507
942.53297,1000,5901.624916
918.739987,1000,5960.648062
960.388659,1000,6019.833757
891.999708,1000,6079.381441
933.603428,1000,6138.839128
884.698628,1000,6198.19685
923.673997,1000,6257.478119
938.937457,1000,6316.869305
909.806847,1000,6376.26267
928.524895,1000,6435.476672
932.664562,1000,6494.747477
863.512252,1000,6554.391582
903.423174,1000,6613.68435
876.965144,1000,6672.749644
930.588199,1000,6731.84606
924.020176,1000,6791.027046
931.110382,1000,6850.423373
882.837628,1000,6909.367042
916.178735,1000,6968.489739
898.030952,1000,7027.742439
911.586903,1000,7087.340104
842.107941,1000,7146.363801
814.819729,1000,7205.864822
878.639844,1000,7265.187235
914.912696,1000,7324.567142
855.943135,1000,7383.958274
