#{"t_start": 1634613437.0385973, "env_id": "dmc_walker_walk_23465-v1"}
r,l,t
52.43926,1000,40.875207
69.696237,1000,99.765469
85.523137,1000,158.614099
136.554429,1000,217.606654
206.84243,1000,276.922224
236.234641,1000,335.766397
271.950321,1000,395.026496
300.769517,1000,454.112868
350.870354,1000,513.214776
474.422515,1000,572.20589
478.334846,1000,631.146523
433.459413,1000,690.393617
409.584483,1000,749.296314
558.783586,1000,808.263349
533.686355,1000,867.506989
628.202516,1000,926.886846
568.126551,1000,985.762413
584.082919,1000,1044.664023
677.039797,1000,1103.859372
797.002678,1000,1162.937358
765.237043,1000,1221.960436
804.088298,1000,1280.904613
726.542203,1000,1340.108138
772.001813,1000,1399.29745
783.43137,1000,1458.519057
754.226673,1000,1517.849157
804.399544,1000,1577.032025
848.315441,1000,1636.413383
792.480221,1000,1695.936282
860.403165,1000,1755.003392
890.599054,1000,1814.523194
906.147725,1000,1873.653867
808.569594,1000,1933.13494
891.430549,1000,1992.360067
892.062917,1000,2051.40476
924.158567,1000,2110.635574
916.168436,1000,2169.842948
843.734863,1000,2228.690652
801.893584,1000,2288.021675
888.379175,1000,2347.539598
881.684545,1000,2406.73356
916.877243,1000,2465.683375
890.357431,1000,2524.718963
927.505713,1000,2584.042702
866.907397,1000,2643.518092
829.541367,1000,2702.948342
785.999427,1000,2762.310654
819.406027,1000,2821.48068
916.665701,1000,2881.146931
849.839513,1000,2940.466111
928.46147,1000,3000.01426
866.050055,1000,3058.974498
960.950535,1000,3118.22285
844.110981,1000,3177.541425
962.596382,1000,3236.77042
912.186821,1000,3296.095038
914.768297,1000,3355.415468
845.573531,1000,3414.560824
937.834931,1000,3473.833721
831.507367,1000,3532.751607
914.74676,1000,3592.023099
787.966784,1000,3651.114183
927.732156,1000,3710.516899
780.882975,1000,3769.560028
881.408114,1000,3828.711285
943.477124,1000,3887.942873
842.236421,1000,3947.496996
971.531533,1000,4006.574572
761.623261,1000,4065.578673
894.155482,1000,4125.004092
931.601052,1000,4184.116693
934.730332,1000,4243.456438
921.326606,1000,4302.894675
869.651279,1000,4362.008884
887.448115,1000,4421.328359
866.281994,1000,4480.668398
902.875207,1000,4539.907887
915.78381,1000,4599.234143
940.864238,1000,4658.03988
953.769188,1000,4717.409649
842.076003,1000,4776.623947
795.37567,1000,4835.815155
915.278721,1000,4895.305933
928.734874,1000,4954.558099
934.164444,1000,5013.845396
809.264705,1000,5073.008392
917.322312,1000,5132.355976
898.885124,1000,5191.282732
948.302573,1000,5250.708008
885.350895,1000,5310.138584
957.669663,1000,5369.729567
916.874222,1000,5428.842601
943.266619,1000,5487.599561
957.421139,1000,5546.831741
851.626555,1000,5606.020299
936.121639,1000,5665.482267
941.028406,1000,5724.918633
907.834,1000,5783.795765
886.794011,1000,5843.142146
907.725285,1000,5902.319944
908.684269,1000,5961.34298
888.712956,1000,6020.528821
932.955925,1000,6080.076381
807.331324,1000,6139.53409
924.609051,1000,6198.891793
957.040578,1000,6258.173184
936.34126,1000,6317.564253
935.39739,1000,6376.957714
905.881129,1000,6436.171725
854.803524,1000,6495.442171
947.492242,1000,6555.086429
872.72736,1000,6614.379438
934.490108,1000,6673.444604
867.53643,1000,6732.541142
972.084358,1000,6791.721843
826.889675,1000,6851.118116
953.353277,1000,6910.062139
706.008583,1000,6969.184598
939.281089,1000,7028.43733
914.800558,1000,7088.035136
934.856458,1000,7147.058861
931.694753,1000,7206.55959
892.875573,1000,7265.882101
843.532236,1000,7325.262127
881.946076,1000,7384.653035
