#{"t_start": 1634613437.977325, "env_id": "dmc_walker_walk_23473-v1"}
r,l,t
80.97157,1000,39.945915
68.909083,1000,98.836259
102.412622,1000,157.68453
90.260237,1000,216.67733
172.355237,1000,275.993191
243.057258,1000,334.83689
198.062017,1000,394.097289
271.764938,1000,453.18382
390.583151,1000,512.285374
484.924,1000,571.276787
334.856451,1000,630.217018
406.247963,1000,689.464358
496.977129,1000,748.367018
569.792778,1000,807.333817
605.582963,1000,866.578083
591.150213,1000,925.957601
562.828987,1000,984.833071
581.236138,1000,1043.735079
555.453764,1000,1102.930064
631.295902,1000,1162.007792
692.965688,1000,1221.03126
783.682151,1000,1279.975493
795.578456,1000,1339.179011
764.986289,1000,1398.368087
695.886549,1000,1457.589804
811.043812,1000,1516.919965
708.891964,1000,1576.102711
770.3098,1000,1635.484346
818.32416,1000,1695.007408
852.630272,1000,1754.074133
862.506957,1000,1813.594432
885.013365,1000,1872.724466
951.124435,1000,1932.205729
907.26685,1000,1991.430912
918.677311,1000,2050.475511
834.387252,1000,2109.706533
882.253683,1000,2168.913658
919.934591,1000,2227.761482
919.1397,1000,2287.092644
851.593334,1000,2346.610644
911.635085,1000,2405.804497
830.625743,1000,2464.753993
927.280066,1000,2523.789752
896.620759,1000,2583.113556
912.672155,1000,2642.588863
942.293668,1000,2702.019398
953.45461,1000,2761.381516
911.05054,1000,2820.551585
956.368605,1000,2880.217837
903.742383,1000,2939.537145
883.512323,1000,2999.085435
877.184669,1000,3058.045191
930.804856,1000,3117.293644
874.390569,1000,3176.612342
905.309107,1000,3235.841591
914.67775,1000,3295.165909
942.210234,1000,3354.486204
891.343474,1000,3413.631821
905.026927,1000,3472.904448
926.816779,1000,3531.822466
794.310841,1000,3591.09445
930.060533,1000,3650.185396
967.457003,1000,3709.587887
949.960605,1000,3768.630959
891.436849,1000,3827.782064
895.852099,1000,3887.013777
917.51133,1000,3946.568066
965.770263,1000,4005.64599
865.342073,1000,4064.649498
950.883824,1000,4124.075044
840.153924,1000,4183.187644
796.658087,1000,4242.527313
901.408108,1000,4301.965649
846.948119,1000,4361.079778
922.430354,1000,4420.399143
947.370989,1000,4479.739209
934.591851,1000,4538.978904
927.874188,1000,4598.304997
960.614854,1000,4657.111109
947.295603,1000,4716.480631
931.298194,1000,4775.694881
942.265256,1000,4834.886039
949.589976,1000,4894.376965
968.169964,1000,4953.628802
921.039495,1000,5012.916184
915.610012,1000,5072.079421
939.875813,1000,5131.4269
773.224347,1000,5190.353438
938.671711,1000,5249.779112
953.405705,1000,5309.209547
836.431738,1000,5368.800671
946.031205,1000,5427.913417
833.208349,1000,5486.67026
946.041178,1000,5545.902989
941.534977,1000,5605.091118
904.886271,1000,5664.553363
879.59861,1000,5723.989321
895.512684,1000,5782.866705
938.629731,1000,5842.213421
902.14023,1000,5901.390807
852.097856,1000,5960.413915
899.610017,1000,6019.599693
921.706858,1000,6079.147337
952.805452,1000,6138.605031
977.284099,1000,6197.96278
928.422917,1000,6257.244041
853.090596,1000,6316.635295
963.622909,1000,6376.028591
706.143304,1000,6435.242599
930.683385,1000,6494.513324
938.1409,1000,6554.157494
948.707871,1000,6613.450186
860.575951,1000,6672.515551
952.180279,1000,6731.611943
905.087229,1000,6790.792906
927.873276,1000,6850.189291
882.588798,1000,6909.132872
913.051672,1000,6968.255704
943.771746,1000,7027.508381
965.228012,1000,7087.105965
868.202356,1000,7146.129667
886.580074,1000,7205.630776
882.392492,1000,7264.95307
893.314306,1000,7324.332993
947.13797,1000,7383.724186
